Start time: 1684263493361
[2023-05-16 13:58:13.456304] PING 155.146.178.233 (155.146.178.233) 38(66) bytes of data.
[2023-05-16 13:58:13.456708] 46 bytes from 155.146.178.233: icmp_seq=1 ttl=53 time=32.6 ms
[2023-05-16 13:58:13.645879] 46 bytes from 155.146.178.233: icmp_seq=2 ttl=53 time=51.5 ms
[2023-05-16 13:58:13.824886] 46 bytes from 155.146.178.233: icmp_seq=3 ttl=53 time=29.4 ms
[2023-05-16 13:58:14.033694] 46 bytes from 155.146.178.233: icmp_seq=4 ttl=53 time=37.4 ms
[2023-05-16 13:58:14.233896] 46 bytes from 155.146.178.233: icmp_seq=5 ttl=53 time=37.6 ms
[2023-05-16 13:58:14.427085] 46 bytes from 155.146.178.233: icmp_seq=6 ttl=53 time=29.5 ms
[2023-05-16 13:58:14.635107] 46 bytes from 155.146.178.233: icmp_seq=7 ttl=53 time=36.3 ms
[2023-05-16 13:58:14.834866] 46 bytes from 155.146.178.233: icmp_seq=8 ttl=53 time=35.1 ms
[2023-05-16 13:58:15.034953] 46 bytes from 155.146.178.233: icmp_seq=9 ttl=53 time=34.4 ms
[2023-05-16 13:58:15.250905] 46 bytes from 155.146.178.233: icmp_seq=10 ttl=53 time=49.3 ms
[2023-05-16 13:58:15.436729] 46 bytes from 155.146.178.233: icmp_seq=11 ttl=53 time=34.1 ms
[2023-05-16 13:58:15.637699] 46 bytes from 155.146.178.233: icmp_seq=12 ttl=53 time=34.3 ms
[2023-05-16 13:58:15.857796] 46 bytes from 155.146.178.233: icmp_seq=13 ttl=53 time=53.3 ms
[2023-05-16 13:58:16.035647] 46 bytes from 155.146.178.233: icmp_seq=14 ttl=53 time=30.2 ms
[2023-05-16 13:58:16.235685] 46 bytes from 155.146.178.233: icmp_seq=15 ttl=53 time=29.4 ms
[2023-05-16 13:58:16.434787] 46 bytes from 155.146.178.233: icmp_seq=16 ttl=53 time=27.4 ms
[2023-05-16 13:58:16.647113] 46 bytes from 155.146.178.233: icmp_seq=17 ttl=53 time=38.6 ms
[2023-05-16 13:58:16.864895] 46 bytes from 155.146.178.233: icmp_seq=18 ttl=53 time=55.1 ms
[2023-05-16 13:58:17.082812] 46 bytes from 155.146.178.233: icmp_seq=19 ttl=53 time=72.0 ms
[2023-05-16 13:58:17.245099] 46 bytes from 155.146.178.233: icmp_seq=20 ttl=53 time=33.5 ms
[2023-05-16 13:58:17.444917] 46 bytes from 155.146.178.233: icmp_seq=21 ttl=53 time=33.1 ms
[2023-05-16 13:58:17.652706] 46 bytes from 155.146.178.233: icmp_seq=22 ttl=53 time=40.2 ms
[2023-05-16 13:58:17.854924] 46 bytes from 155.146.178.233: icmp_seq=23 ttl=53 time=41.5 ms
[2023-05-16 13:58:18.065754] 46 bytes from 155.146.178.233: icmp_seq=24 ttl=53 time=51.3 ms
[2023-05-16 13:58:18.245848] 46 bytes from 155.146.178.233: icmp_seq=25 ttl=53 time=30.4 ms
[2023-05-16 13:58:18.444761] 46 bytes from 155.146.178.233: icmp_seq=26 ttl=53 time=28.3 ms
[2023-05-16 13:58:18.671746] 46 bytes from 155.146.178.233: icmp_seq=27 ttl=53 time=54.4 ms
[2023-05-16 13:58:18.855938] 46 bytes from 155.146.178.233: icmp_seq=28 ttl=53 time=37.4 ms
[2023-05-16 13:58:19.054968] 46 bytes from 155.146.178.233: icmp_seq=29 ttl=53 time=35.3 ms
[2023-05-16 13:58:19.266451] 46 bytes from 155.146.178.233: icmp_seq=30 ttl=53 time=45.8 ms
[2023-05-16 13:58:19.466173] 46 bytes from 155.146.178.233: icmp_seq=31 ttl=53 time=45.1 ms
[2023-05-16 13:58:19.662703] 46 bytes from 155.146.178.233: icmp_seq=32 ttl=53 time=40.9 ms
[2023-05-16 13:58:19.862709] 46 bytes from 155.146.178.233: icmp_seq=33 ttl=53 time=40.3 ms
[2023-05-16 13:58:20.065136] 46 bytes from 155.146.178.233: icmp_seq=34 ttl=53 time=41.9 ms
[2023-05-16 13:58:20.263675] 46 bytes from 155.146.178.233: icmp_seq=35 ttl=53 time=39.9 ms
[2023-05-16 13:58:20.455931] 46 bytes from 155.146.178.233: icmp_seq=36 ttl=53 time=31.5 ms
[2023-05-16 13:58:20.665613] 46 bytes from 155.146.178.233: icmp_seq=37 ttl=53 time=40.1 ms
[2023-05-16 13:58:20.853875] 46 bytes from 155.146.178.233: icmp_seq=38 ttl=53 time=27.5 ms
[2023-05-16 13:58:21.063712] 46 bytes from 155.146.178.233: icmp_seq=39 ttl=53 time=36.2 ms
[2023-05-16 13:58:21.274838] 46 bytes from 155.146.178.233: icmp_seq=40 ttl=53 time=46.5 ms
[2023-05-16 13:58:21.482877] 46 bytes from 155.146.178.233: icmp_seq=41 ttl=53 time=53.4 ms
[2023-05-16 13:58:21.672633] 46 bytes from 155.146.178.233: icmp_seq=42 ttl=53 time=42.2 ms
[2023-05-16 13:58:21.865671] 46 bytes from 155.146.178.233: icmp_seq=43 ttl=53 time=34.3 ms
[2023-05-16 13:58:22.072802] 46 bytes from 155.146.178.233: icmp_seq=44 ttl=53 time=40.4 ms
[2023-05-16 13:58:22.275644] 46 bytes from 155.146.178.233: icmp_seq=45 ttl=53 time=42.2 ms
[2023-05-16 13:58:22.472617] 46 bytes from 155.146.178.233: icmp_seq=46 ttl=53 time=38.4 ms
[2023-05-16 13:58:22.665570] 46 bytes from 155.146.178.233: icmp_seq=47 ttl=53 time=30.5 ms
[2023-05-16 13:58:22.874103] 46 bytes from 155.146.178.233: icmp_seq=48 ttl=53 time=37.6 ms
[2023-05-16 13:58:23.072668] 46 bytes from 155.146.178.233: icmp_seq=49 ttl=53 time=35.9 ms
[2023-05-16 13:58:23.265780] 46 bytes from 155.146.178.233: icmp_seq=50 ttl=53 time=28.5 ms
[2023-05-16 13:58:23.483933] 46 bytes from 155.146.178.233: icmp_seq=51 ttl=53 time=45.2 ms
[2023-05-16 13:58:23.675786] 46 bytes from 155.146.178.233: icmp_seq=52 ttl=53 time=36.1 ms
[2023-05-16 13:58:23.905662] 46 bytes from 155.146.178.233: icmp_seq=53 ttl=53 time=65.3 ms
[2023-05-16 13:58:24.076626] 46 bytes from 155.146.178.233: icmp_seq=54 ttl=53 time=35.4 ms
[2023-05-16 13:58:24.284586] 46 bytes from 155.146.178.233: icmp_seq=55 ttl=53 time=42.3 ms
[2023-05-16 13:58:24.483683] 46 bytes from 155.146.178.233: icmp_seq=56 ttl=53 time=40.4 ms
[2023-05-16 13:58:24.684588] 46 bytes from 155.146.178.233: icmp_seq=57 ttl=53 time=40.4 ms
[2023-05-16 13:58:24.875640] 46 bytes from 155.146.178.233: icmp_seq=58 ttl=53 time=30.4 ms
[2023-05-16 13:58:25.083704] 46 bytes from 155.146.178.233: icmp_seq=59 ttl=53 time=37.3 ms
[2023-05-16 13:58:25.275678] 46 bytes from 155.146.178.233: icmp_seq=60 ttl=53 time=28.3 ms
[2023-05-16 13:58:25.484835] 46 bytes from 155.146.178.233: icmp_seq=61 ttl=53 time=36.4 ms
[2023-05-16 13:58:25.685571] 46 bytes from 155.146.178.233: icmp_seq=62 ttl=53 time=36.2 ms
[2023-05-16 13:58:25.892897] 46 bytes from 155.146.178.233: icmp_seq=63 ttl=53 time=42.7 ms
[2023-05-16 13:58:26.093507] 46 bytes from 155.146.178.233: icmp_seq=64 ttl=53 time=43.0 ms
[2023-05-16 13:58:26.293835] 46 bytes from 155.146.178.233: icmp_seq=65 ttl=53 time=42.5 ms
[2023-05-16 13:58:26.484613] 46 bytes from 155.146.178.233: icmp_seq=66 ttl=53 time=32.1 ms
[2023-05-16 13:58:26.692522] 46 bytes from 155.146.178.233: icmp_seq=67 ttl=53 time=39.3 ms
[2023-05-16 13:58:26.886569] 46 bytes from 155.146.178.233: icmp_seq=68 ttl=53 time=32.4 ms
[2023-05-16 13:58:27.084560] 46 bytes from 155.146.178.233: icmp_seq=69 ttl=53 time=29.3 ms
[2023-05-16 13:58:27.292821] 46 bytes from 155.146.178.233: icmp_seq=70 ttl=53 time=36.5 ms
[2023-05-16 13:58:27.501745] 46 bytes from 155.146.178.233: icmp_seq=71 ttl=53 time=44.2 ms
[2023-05-16 13:58:27.704570] 46 bytes from 155.146.178.233: icmp_seq=72 ttl=53 time=46.2 ms
[2023-05-16 13:58:27.903663] 46 bytes from 155.146.178.233: icmp_seq=73 ttl=53 time=44.4 ms
[2023-05-16 13:58:28.104578] 46 bytes from 155.146.178.233: icmp_seq=74 ttl=53 time=44.3 ms
[2023-05-16 13:58:28.294629] 46 bytes from 155.146.178.233: icmp_seq=75 ttl=53 time=33.4 ms
[2023-05-16 13:58:28.495620] 46 bytes from 155.146.178.233: icmp_seq=76 ttl=53 time=33.3 ms
[2023-05-16 13:58:28.695557] 46 bytes from 155.146.178.233: icmp_seq=77 ttl=53 time=32.4 ms
[2023-05-16 13:58:28.903593] 46 bytes from 155.146.178.233: icmp_seq=78 ttl=53 time=39.4 ms
[2023-05-16 13:58:29.104563] 46 bytes from 155.146.178.233: icmp_seq=79 ttl=53 time=39.3 ms
[2023-05-16 13:58:29.302921] 46 bytes from 155.146.178.233: icmp_seq=80 ttl=53 time=36.6 ms
[2023-05-16 13:58:29.496761] 46 bytes from 155.146.178.233: icmp_seq=81 ttl=53 time=30.1 ms
[2023-05-16 13:58:29.701647] 46 bytes from 155.146.178.233: icmp_seq=82 ttl=53 time=34.3 ms
