Start time: 1684261130687
[2023-05-16 13:18:50.804627] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 13:18:50.804934] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=42 time=70.0 ms
[2023-05-16 13:18:51.045190] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=42 time=109 ms
[2023-05-16 13:18:51.209359] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=42 time=74.1 ms
[2023-05-16 13:18:51.405143] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=42 time=69.4 ms
[2023-05-16 13:18:51.604788] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=42 time=69.0 ms
[2023-05-16 13:18:51.788959] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=42 time=52.5 ms
[2023-05-16 13:18:52.009831] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=42 time=72.3 ms
[2023-05-16 13:18:52.204723] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=42 time=67.4 ms
[2023-05-16 13:18:52.410736] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=42 time=72.4 ms
[2023-05-16 13:18:52.585634] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=42 time=46.4 ms
[2023-05-16 13:18:52.804904] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=42 time=64.6 ms
[2023-05-16 13:18:53.009175] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=42 time=67.7 ms
[2023-05-16 13:18:53.204142] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=42 time=63.3 ms
[2023-05-16 13:18:53.445006] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=42 time=103 ms
[2023-05-16 13:18:53.644945] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=42 time=102 ms
[2023-05-16 13:18:53.820137] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=42 time=76.8 ms
[2023-05-16 13:18:54.004684] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=42 time=60.9 ms
[2023-05-16 13:18:54.227767] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=42 time=84.5 ms
[2023-05-16 13:18:54.444692] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=42 time=100 ms
[2023-05-16 13:18:54.604825] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=42 time=59.6 ms
[2023-05-16 13:18:54.805004] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=42 time=58.6 ms
[2023-05-16 13:18:55.004794] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=42 time=57.3 ms
[2023-05-16 13:18:55.210038] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=42 time=62.6 ms
[2023-05-16 13:18:55.404961] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=42 time=56.4 ms
[2023-05-16 13:18:55.607571] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=42 time=58.2 ms
[2023-05-16 13:18:55.804555] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=42 time=54.5 ms
[2023-05-16 13:18:56.012776] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=42 time=61.5 ms
[2023-05-16 13:18:56.208789] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=42 time=57.4 ms
[2023-05-16 13:18:56.409328] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=42 time=56.9 ms
[2023-05-16 13:18:56.609856] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=42 time=57.0 ms
[2023-05-16 13:18:56.808810] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=42 time=55.4 ms
[2023-05-16 13:18:57.007928] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=42 time=53.3 ms
[2023-05-16 13:18:57.207809] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=42 time=53.2 ms
[2023-05-16 13:18:57.412707] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=42 time=57.4 ms
[2023-05-16 13:18:57.609122] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=42 time=52.9 ms
[2023-05-16 13:18:57.812645] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=42 time=55.9 ms
[2023-05-16 13:18:58.012733] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=42 time=55.3 ms
[2023-05-16 13:18:58.213946] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=42 time=56.5 ms
[2023-05-16 13:18:58.410770] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=42 time=53.2 ms
[2023-05-16 13:18:58.645130] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=42 time=86.6 ms
[2023-05-16 13:18:58.809656] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=42 time=51.0 ms
[2023-05-16 13:18:59.019828] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=42 time=60.6 ms
[2023-05-16 13:18:59.244769] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=42 time=85.3 ms
[2023-05-16 13:18:59.415700] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=42 time=55.4 ms
