Start time: 1684264372039
[2023-05-16 14:12:52.161724] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 14:12:52.162356] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=41 time=83.8 ms
[2023-05-16 14:12:52.361769] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=41 time=83.2 ms
[2023-05-16 14:12:52.562375] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=41 time=83.0 ms
[2023-05-16 14:12:52.761541] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=41 time=81.5 ms
[2023-05-16 14:12:52.961598] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=41 time=80.3 ms
[2023-05-16 14:12:53.161687] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=41 time=79.4 ms
[2023-05-16 14:12:53.361599] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=41 time=78.3 ms
[2023-05-16 14:12:53.567460] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=41 time=83.2 ms
[2023-05-16 14:12:53.768189] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=41 time=83.1 ms
[2023-05-16 14:12:53.967998] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=41 time=82.2 ms
[2023-05-16 14:12:54.167498] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=41 time=80.9 ms
[2023-05-16 14:12:54.368176] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=41 time=81.0 ms
[2023-05-16 14:12:54.567599] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=41 time=79.9 ms
[2023-05-16 14:12:54.768110] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=41 time=79.9 ms
[2023-05-16 14:12:54.967580] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=41 time=78.8 ms
[2023-05-16 14:12:55.170087] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=41 time=80.8 ms
[2023-05-16 14:12:55.367411] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=41 time=77.8 ms
