Start time: 1684264822575
[2023-05-16 14:20:22.728564] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 14:20:22.729199] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=51 time=88.9 ms
[2023-05-16 14:20:22.879087] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=51 time=38.6 ms
[2023-05-16 14:20:23.100719] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=51 time=60.3 ms
[2023-05-16 14:20:23.296125] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=51 time=54.8 ms
[2023-05-16 14:20:23.496979] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=51 time=55.2 ms
[2023-05-16 14:20:23.691100] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=51 time=48.5 ms
[2023-05-16 14:20:23.895490] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=51 time=51.4 ms
[2023-05-16 14:20:24.095489] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=51 time=51.4 ms
[2023-05-16 14:20:24.295819] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=51 time=50.8 ms
[2023-05-16 14:20:24.497050] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=51 time=51.8 ms
[2023-05-16 14:20:24.695084] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=51 time=49.2 ms
[2023-05-16 14:20:24.896989] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=51 time=50.2 ms
[2023-05-16 14:20:25.095920] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=51 time=48.3 ms
[2023-05-16 14:20:25.296291] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=51 time=47.6 ms
[2023-05-16 14:20:25.498161] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=51 time=49.2 ms
[2023-05-16 14:20:25.697962] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=51 time=48.2 ms
[2023-05-16 14:20:25.894984] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=51 time=44.5 ms
[2023-05-16 14:20:26.100996] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=51 time=49.4 ms
[2023-05-16 14:20:26.296252] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=51 time=43.5 ms
[2023-05-16 14:20:26.495129] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=51 time=41.2 ms
[2023-05-16 14:20:26.703207] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=51 time=48.3 ms
[2023-05-16 14:20:26.896084] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=51 time=40.2 ms
[2023-05-16 14:20:27.116023] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=51 time=59.3 ms
[2023-05-16 14:20:27.314951] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=51 time=57.4 ms
[2023-05-16 14:20:27.496414] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=51 time=37.9 ms
[2023-05-16 14:20:27.716950] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=51 time=57.8 ms
[2023-05-16 14:20:27.898977] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=51 time=39.4 ms
[2023-05-16 14:20:28.098097] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=51 time=37.2 ms
[2023-05-16 14:20:28.326076] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=51 time=64.2 ms
[2023-05-16 14:20:28.519088] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=51 time=56.1 ms
[2023-05-16 14:20:28.713665] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=51 time=50.0 ms
[2023-05-16 14:20:28.915737] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=51 time=51.5 ms
[2023-05-16 14:20:29.115608] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=51 time=50.3 ms
[2023-05-16 14:20:29.313058] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=51 time=46.8 ms
[2023-05-16 14:20:29.527453] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=51 time=60.6 ms
[2023-05-16 14:20:29.717240] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=51 time=49.9 ms
[2023-05-16 14:20:29.932882] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=51 time=64.9 ms
[2023-05-16 14:20:30.119177] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=51 time=50.6 ms
[2023-05-16 14:20:30.313934] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=51 time=45.2 ms
[2023-05-16 14:20:30.515788] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=51 time=46.2 ms
[2023-05-16 14:20:30.707496] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=51 time=36.8 ms
[2023-05-16 14:20:30.916924] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=51 time=45.7 ms
[2023-05-16 14:20:31.118306] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=51 time=45.7 ms
[2023-05-16 14:20:31.323078] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=51 time=50.9 ms
[2023-05-16 14:20:31.513971] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=51 time=41.2 ms
[2023-05-16 14:20:31.722424] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=51 time=48.7 ms
[2023-05-16 14:20:31.912442] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=51 time=38.6 ms
[2023-05-16 14:20:32.122184] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=51 time=48.2 ms
[2023-05-16 14:20:32.332473] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=51 time=57.5 ms
[2023-05-16 14:20:32.531110] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=51 time=55.9 ms
[2023-05-16 14:20:32.727741] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=51 time=51.9 ms
[2023-05-16 14:20:32.927571] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=51 time=51.0 ms
[2023-05-16 14:20:33.121767] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=51 time=44.6 ms
[2023-05-16 14:20:33.332478] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=51 time=55.2 ms
[2023-05-16 14:20:33.520637] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=51 time=42.6 ms
[2023-05-16 14:20:33.719513] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=51 time=39.8 ms
[2023-05-16 14:20:33.919562] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=51 time=39.2 ms
[2023-05-16 14:20:34.133329] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=51 time=51.9 ms
[2023-05-16 14:20:34.333253] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=51 time=51.1 ms
[2023-05-16 14:20:34.537435] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=51 time=54.5 ms
[2023-05-16 14:20:34.723655] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=51 time=39.7 ms
[2023-05-16 14:20:34.933756] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=51 time=49.5 ms
[2023-05-16 14:20:35.123961] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=51 time=38.4 ms
[2023-05-16 14:20:35.330689] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=51 time=44.1 ms
[2023-05-16 14:20:35.537190] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=51 time=50.0 ms
[2023-05-16 14:20:35.732719] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=51 time=44.4 ms
[2023-05-16 14:20:35.928820] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=51 time=40.0 ms
