Start time: 1684261633095
[2023-05-16 13:27:13.194399] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 13:27:13.195037] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=45 time=55.4 ms
[2023-05-16 13:27:13.399984] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=45 time=60.0 ms
[2023-05-16 13:27:13.593674] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=45 time=53.2 ms
[2023-05-16 13:27:13.798865] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=45 time=57.6 ms
[2023-05-16 13:27:13.998874] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=45 time=57.2 ms
[2023-05-16 13:27:14.193735] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=45 time=51.2 ms
[2023-05-16 13:27:14.399769] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=45 time=56.5 ms
[2023-05-16 13:27:14.589056] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=45 time=44.7 ms
[2023-05-16 13:27:14.794257] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=45 time=49.6 ms
[2023-05-16 13:27:14.993827] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=45 time=47.7 ms
[2023-05-16 13:27:15.199012] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=45 time=52.5 ms
[2023-05-16 13:27:15.403656] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=45 time=56.1 ms
[2023-05-16 13:27:15.598800] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=45 time=50.6 ms
[2023-05-16 13:27:15.799836] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=45 time=50.4 ms
[2023-05-16 13:27:15.999973] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=45 time=49.4 ms
[2023-05-16 13:27:16.224845] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=45 time=73.1 ms
[2023-05-16 13:27:16.408855] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=45 time=56.5 ms
[2023-05-16 13:27:16.623662] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=45 time=70.2 ms
[2023-05-16 13:27:16.833768] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=45 time=79.5 ms
[2023-05-16 13:27:17.023980] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=45 time=68.6 ms
[2023-05-16 13:27:17.233804] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=45 time=79.2 ms
[2023-05-16 13:27:17.409884] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=45 time=54.5 ms
[2023-05-16 13:27:17.623857] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=45 time=67.4 ms
[2023-05-16 13:27:17.830389] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=45 time=72.9 ms
[2023-05-16 13:27:18.009955] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=45 time=51.7 ms
[2023-05-16 13:27:18.233735] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=45 time=76.2 ms
[2023-05-16 13:27:18.432931] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=45 time=74.5 ms
[2023-05-16 13:27:18.634461] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=45 time=74.9 ms
[2023-05-16 13:27:18.833810] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=45 time=73.8 ms
[2023-05-16 13:27:19.007899] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=45 time=47.4 ms
[2023-05-16 13:27:19.233836] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=45 time=73.2 ms
[2023-05-16 13:27:19.423318] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=45 time=61.9 ms
[2023-05-16 13:27:19.633814] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=45 time=71.9 ms
[2023-05-16 13:27:19.838866] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=45 time=76.3 ms
[2023-05-16 13:27:20.038883] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=45 time=75.3 ms
[2023-05-16 13:27:20.243717] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=45 time=80.2 ms
[2023-05-16 13:27:20.413653] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=45 time=49.3 ms
[2023-05-16 13:27:20.609284] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=45 time=44.0 ms
[2023-05-16 13:27:20.833699] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=45 time=67.9 ms
[2023-05-16 13:27:21.040194] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=45 time=73.6 ms
[2023-05-16 13:27:21.239095] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=45 time=73.2 ms
[2023-05-16 13:27:21.443378] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=45 time=76.7 ms
[2023-05-16 13:27:21.638767] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=45 time=71.8 ms
[2023-05-16 13:27:21.843959] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=45 time=76.5 ms
[2023-05-16 13:27:22.033761] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=45 time=65.1 ms
[2023-05-16 13:27:22.238879] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=45 time=70.5 ms
[2023-05-16 13:27:22.444023] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=45 time=74.4 ms
[2023-05-16 13:27:22.638931] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=45 time=68.4 ms
[2023-05-16 13:27:22.873835] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=45 time=102 ms
[2023-05-16 13:27:23.074473] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=45 time=101 ms
[2023-05-16 13:27:23.219095] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=45 time=47.0 ms
[2023-05-16 13:27:23.424177] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=45 time=51.5 ms
[2023-05-16 13:27:23.622554] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=45 time=48.8 ms
[2023-05-16 13:27:23.823488] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=45 time=49.3 ms
[2023-05-16 13:27:24.023871] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=45 time=48.6 ms
[2023-05-16 13:27:24.228893] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=45 time=54.3 ms
[2023-05-16 13:27:24.424281] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=45 time=48.7 ms
[2023-05-16 13:27:24.623657] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=45 time=47.8 ms
[2023-05-16 13:27:24.863894] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=45 time=87.6 ms
[2023-05-16 13:27:25.064165] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=45 time=87.3 ms
[2023-05-16 13:27:25.264208] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=45 time=87.5 ms
[2023-05-16 13:27:25.423615] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=45 time=45.8 ms
[2023-05-16 13:27:25.664183] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=45 time=85.9 ms
[2023-05-16 13:27:25.863604] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=45 time=84.9 ms
[2023-05-16 13:27:26.063819] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=45 time=84.5 ms
[2023-05-16 13:27:26.223830] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=45 time=44.4 ms
[2023-05-16 13:27:26.460457] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=45 time=80.0 ms
[2023-05-16 13:27:26.663300] 46 bytes from 3.129.108.199: icmp_seq=68 ttl=45 time=82.2 ms
[2023-05-16 13:27:26.863419] 46 bytes from 3.129.108.199: icmp_seq=69 ttl=45 time=81.5 ms
[2023-05-16 13:27:27.060486] 46 bytes from 3.129.108.199: icmp_seq=70 ttl=45 time=77.2 ms
[2023-05-16 13:27:27.264378] 46 bytes from 3.129.108.199: icmp_seq=71 ttl=45 time=81.2 ms
[2023-05-16 13:27:27.429983] 46 bytes from 3.129.108.199: icmp_seq=72 ttl=45 time=46.0 ms
[2023-05-16 13:27:27.664127] 46 bytes from 3.129.108.199: icmp_seq=73 ttl=45 time=79.5 ms
[2023-05-16 13:27:27.864297] 46 bytes from 3.129.108.199: icmp_seq=74 ttl=45 time=78.6 ms
[2023-05-16 13:27:30.955195] 46 bytes from 3.129.108.199: icmp_seq=89 ttl=41 time=66.8 ms
[2023-05-16 13:27:31.242835] 46 bytes from 3.129.108.199: icmp_seq=90 ttl=41 time=154 ms
[2023-05-16 13:27:31.347639] 46 bytes from 3.129.108.199: icmp_seq=91 ttl=41 time=58.2 ms
[2023-05-16 13:27:31.545233] 46 bytes from 3.129.108.199: icmp_seq=92 ttl=41 time=54.9 ms
[2023-05-16 13:27:31.747820] 46 bytes from 3.129.108.199: icmp_seq=93 ttl=41 time=56.8 ms
[2023-05-16 13:27:31.955135] 46 bytes from 3.129.108.199: icmp_seq=94 ttl=41 time=63.7 ms
[2023-05-16 13:27:32.153394] 46 bytes from 3.129.108.199: icmp_seq=95 ttl=41 time=61.5 ms
[2023-05-16 13:27:32.352530] 46 bytes from 3.129.108.199: icmp_seq=96 ttl=41 time=59.5 ms
[2023-05-16 13:27:32.539190] 46 bytes from 3.129.108.199: icmp_seq=97 ttl=41 time=44.9 ms
[2023-05-16 13:27:32.754215] 46 bytes from 3.129.108.199: icmp_seq=98 ttl=41 time=59.4 ms
[2023-05-16 13:27:32.957688] 46 bytes from 3.129.108.199: icmp_seq=99 ttl=41 time=61.7 ms
[2023-05-16 13:27:33.154399] 46 bytes from 3.129.108.199: icmp_seq=100 ttl=41 time=58.0 ms
[2023-05-16 13:27:33.357590] 46 bytes from 3.129.108.199: icmp_seq=101 ttl=41 time=60.5 ms
[2023-05-16 13:27:33.553181] 46 bytes from 3.129.108.199: icmp_seq=102 ttl=41 time=55.0 ms
[2023-05-16 13:27:33.760728] 46 bytes from 3.129.108.199: icmp_seq=103 ttl=41 time=61.8 ms
[2023-05-16 13:27:33.944155] 46 bytes from 3.129.108.199: icmp_seq=104 ttl=41 time=44.8 ms
[2023-05-16 13:27:34.144304] 46 bytes from 3.129.108.199: icmp_seq=105 ttl=41 time=44.3 ms
[2023-05-16 13:27:34.350267] 46 bytes from 3.129.108.199: icmp_seq=106 ttl=41 time=49.3 ms
[2023-05-16 13:27:34.565138] 46 bytes from 3.129.108.199: icmp_seq=107 ttl=41 time=63.3 ms
[2023-05-16 13:27:34.785288] 46 bytes from 3.129.108.199: icmp_seq=108 ttl=41 time=82.5 ms
[2023-05-16 13:27:34.953683] 46 bytes from 3.129.108.199: icmp_seq=109 ttl=41 time=49.2 ms
[2023-05-16 13:27:35.149249] 46 bytes from 3.129.108.199: icmp_seq=110 ttl=41 time=44.3 ms
[2023-05-16 13:27:35.353653] 46 bytes from 3.129.108.199: icmp_seq=111 ttl=41 time=47.8 ms
[2023-05-16 13:27:35.554787] 46 bytes from 3.129.108.199: icmp_seq=112 ttl=41 time=48.4 ms
[2023-05-16 13:27:35.825426] 46 bytes from 3.129.108.199: icmp_seq=113 ttl=41 time=117 ms
[2023-05-16 13:27:36.025352] 46 bytes from 3.129.108.199: icmp_seq=114 ttl=41 time=117 ms
[2023-05-16 13:27:36.199773] 46 bytes from 3.129.108.199: icmp_seq=115 ttl=41 time=91.8 ms
[2023-05-16 13:27:36.360014] 46 bytes from 3.129.108.199: icmp_seq=116 ttl=41 time=51.7 ms
[2023-05-16 13:27:36.553067] 46 bytes from 3.129.108.199: icmp_seq=117 ttl=41 time=44.5 ms
[2023-05-16 13:27:36.753219] 46 bytes from 3.129.108.199: icmp_seq=118 ttl=41 time=43.5 ms
[2023-05-16 13:27:36.954505] 46 bytes from 3.129.108.199: icmp_seq=119 ttl=41 time=43.4 ms
[2023-05-16 13:27:37.185443] 46 bytes from 3.129.108.199: icmp_seq=120 ttl=41 time=73.4 ms
[2023-05-16 13:27:37.385212] 46 bytes from 3.129.108.199: icmp_seq=121 ttl=41 time=72.2 ms
[2023-05-16 13:27:37.563869] 46 bytes from 3.129.108.199: icmp_seq=122 ttl=41 time=50.1 ms
[2023-05-16 13:27:37.759936] 46 bytes from 3.129.108.199: icmp_seq=123 ttl=41 time=45.2 ms
[2023-05-16 13:27:37.989786] 46 bytes from 3.129.108.199: icmp_seq=124 ttl=41 time=74.1 ms
[2023-05-16 13:27:38.194923] 46 bytes from 3.129.108.199: icmp_seq=125 ttl=41 time=78.4 ms
[2023-05-16 13:27:38.368863] 46 bytes from 3.129.108.199: icmp_seq=126 ttl=41 time=51.3 ms
[2023-05-16 13:27:38.589096] 46 bytes from 3.129.108.199: icmp_seq=127 ttl=41 time=70.7 ms
[2023-05-16 13:27:38.794257] 46 bytes from 3.129.108.199: icmp_seq=128 ttl=41 time=75.5 ms
[2023-05-16 13:27:38.994172] 46 bytes from 3.129.108.199: icmp_seq=129 ttl=41 time=74.3 ms
[2023-05-16 13:27:39.163899] 46 bytes from 3.129.108.199: icmp_seq=130 ttl=41 time=43.0 ms
[2023-05-16 13:27:39.385259] 46 bytes from 3.129.108.199: icmp_seq=131 ttl=41 time=63.7 ms
[2023-05-16 13:27:39.585277] 46 bytes from 3.129.108.199: icmp_seq=132 ttl=41 time=63.3 ms
[2023-05-16 13:27:39.785181] 46 bytes from 3.129.108.199: icmp_seq=133 ttl=41 time=62.3 ms
[2023-05-16 13:27:40.025433] 46 bytes from 3.129.108.199: icmp_seq=134 ttl=41 time=101 ms
[2023-05-16 13:27:40.193792] 46 bytes from 3.129.108.199: icmp_seq=135 ttl=41 time=69.7 ms
[2023-05-16 13:27:40.425194] 46 bytes from 3.129.108.199: icmp_seq=136 ttl=41 time=100 ms
[2023-05-16 13:27:40.600213] 46 bytes from 3.129.108.199: icmp_seq=137 ttl=41 time=75.5 ms
[2023-05-16 13:27:40.825212] 46 bytes from 3.129.108.199: icmp_seq=138 ttl=41 time=99.4 ms
[2023-05-16 13:27:40.985300] 46 bytes from 3.129.108.199: icmp_seq=139 ttl=41 time=58.4 ms
[2023-05-16 13:27:41.188731] 46 bytes from 3.129.108.199: icmp_seq=140 ttl=41 time=60.8 ms
[2023-05-16 13:27:41.428137] 46 bytes from 3.129.108.199: icmp_seq=141 ttl=41 time=99.7 ms
[2023-05-16 13:27:41.574686] 46 bytes from 3.129.108.199: icmp_seq=142 ttl=41 time=46.0 ms
[2023-05-16 13:27:41.825329] 46 bytes from 3.129.108.199: icmp_seq=143 ttl=41 time=96.0 ms
[2023-05-16 13:27:41.985176] 46 bytes from 3.129.108.199: icmp_seq=144 ttl=41 time=55.2 ms
[2023-05-16 13:27:42.194248] 46 bytes from 3.129.108.199: icmp_seq=145 ttl=41 time=63.4 ms
[2023-05-16 13:27:42.388644] 46 bytes from 3.129.108.199: icmp_seq=146 ttl=41 time=56.9 ms
[2023-05-16 13:27:42.585220] 46 bytes from 3.129.108.199: icmp_seq=147 ttl=41 time=52.9 ms
[2023-05-16 13:27:42.794238] 46 bytes from 3.129.108.199: icmp_seq=148 ttl=41 time=61.4 ms
[2023-05-16 13:27:42.979159] 46 bytes from 3.129.108.199: icmp_seq=149 ttl=41 time=45.3 ms
[2023-05-16 13:27:43.138925] 
[2023-05-16 13:27:43.139210] --- 3.129.108.199 ping statistics ---
