Start time: 1691527114544
[2023-08-08 16:38:34.646528] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-08 16:38:34.647427] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=48 time=64.0 ms
[2023-08-08 16:38:34.846405] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=48 time=63.2 ms
[2023-08-08 16:38:35.046365] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=48 time=62.2 ms
[2023-08-08 16:38:35.247806] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=48 time=63.8 ms
[2023-08-08 16:38:35.496331] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=48 time=111 ms
[2023-08-08 16:38:35.631732] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=48 time=46.8 ms
[2023-08-08 16:38:35.854725] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=48 time=69.3 ms
[2023-08-08 16:38:36.052927] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=48 time=66.5 ms
[2023-08-08 16:38:36.246329] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=48 time=59.8 ms
[2023-08-08 16:38:36.457283] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=48 time=70.3 ms
[2023-08-08 16:38:36.646307] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=48 time=58.4 ms
[2023-08-08 16:38:36.847933] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=48 time=58.9 ms
[2023-08-08 16:38:37.046372] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=48 time=56.7 ms
[2023-08-08 16:38:37.246480] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=48 time=57.5 ms
[2023-08-08 16:38:37.446308] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=48 time=56.3 ms
[2023-08-08 16:38:37.646677] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=48 time=55.8 ms
[2023-08-08 16:38:37.846338] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=48 time=55.0 ms
[2023-08-08 16:38:38.046316] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=48 time=54.4 ms
[2023-08-08 16:38:38.246267] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=48 time=54.3 ms
[2023-08-08 16:38:38.450915] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=48 time=57.9 ms
[2023-08-08 16:38:38.687374] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=48 time=93.8 ms
[2023-08-08 16:38:38.847405] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=48 time=53.3 ms
[2023-08-08 16:38:39.046388] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=48 time=51.3 ms
