Start time: 1684260489721
[2023-05-16 13:08:09.816422] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 13:08:09.816860] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=44 time=44.3 ms
[2023-05-16 13:08:10.035578] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=44 time=69.8 ms
[2023-05-16 13:08:10.235984] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=44 time=70.7 ms
[2023-05-16 13:08:10.419181] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=44 time=53.7 ms
[2023-05-16 13:08:10.614436] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=44 time=48.6 ms
[2023-05-16 13:08:10.838292] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=44 time=71.9 ms
[2023-05-16 13:08:11.025763] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=44 time=58.5 ms
[2023-05-16 13:08:11.209294] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=44 time=43.1 ms
[2023-05-16 13:08:11.419483] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=44 time=52.6 ms
[2023-05-16 13:08:11.629813] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=44 time=61.8 ms
[2023-05-16 13:08:11.833284] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=44 time=65.0 ms
[2023-05-16 13:08:12.029118] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=44 time=60.1 ms
[2023-05-16 13:08:12.234004] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=44 time=65.2 ms
[2023-05-16 13:08:12.432892] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=44 time=63.3 ms
[2023-05-16 13:08:12.629065] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=44 time=58.5 ms
[2023-05-16 13:08:12.828965] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=44 time=57.3 ms
