Start time: 1684180853713
[2023-05-15 16:01:01.737399] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-15 16:01:01.738479] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=43 time=7985 ms
[2023-05-15 16:01:01.788041] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=43 time=7620 ms
[2023-05-15 16:01:01.789663] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=43 time=7206 ms
[2023-05-15 16:01:01.790891] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=43 time=7416 ms
[2023-05-15 16:01:01.793761] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=43 time=7002 ms
[2023-05-15 16:01:01.807838] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=43 time=6808 ms
[2023-05-15 16:01:01.810954] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=43 time=6603 ms
[2023-05-15 16:01:01.822843] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=43 time=6408 ms
[2023-05-15 16:01:01.845094] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=43 time=6221 ms
[2023-05-15 16:01:01.847829] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=43 time=6016 ms
[2023-05-15 16:01:01.849861] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=43 time=5810 ms
[2023-05-15 16:01:01.862147] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=43 time=5615 ms
[2023-05-15 16:01:01.867795] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=43 time=5412 ms
[2023-05-15 16:01:01.870848] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=43 time=169 ms
[2023-05-15 16:01:02.041683] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=43 time=138 ms
[2023-05-15 16:01:02.180591] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=43 time=78.3 ms
[2023-05-15 16:01:02.389300] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=43 time=86.2 ms
[2023-05-15 16:01:02.679628] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=43 time=175 ms
[2023-05-15 16:01:03.145363] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=43 time=240 ms
[2023-05-15 16:01:03.145535] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=43 time=440 ms
[2023-05-15 16:01:03.162083] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=43 time=57.0 ms
[2023-05-15 16:01:03.395306] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=43 time=89.5 ms
[2023-05-15 16:01:03.588274] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=43 time=81.2 ms
[2023-05-15 16:01:03.795390] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=43 time=87.4 ms
[2023-05-15 16:01:03.990361] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=43 time=81.3 ms
[2023-05-15 16:01:04.179307] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=43 time=69.3 ms
[2023-05-15 16:01:04.372227] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=43 time=61.4 ms
[2023-05-15 16:01:04.577640] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=43 time=65.4 ms
[2023-05-15 16:01:04.771275] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=43 time=58.1 ms
[2023-05-15 16:01:04.978207] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=43 time=64.4 ms
[2023-05-15 16:01:05.184383] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=43 time=69.6 ms
[2023-05-15 16:01:05.383443] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=43 time=67.6 ms
[2023-05-15 16:01:05.597552] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=43 time=80.3 ms
[2023-05-15 16:01:05.800624] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=43 time=82.3 ms
[2023-05-15 16:01:05.980630] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=43 time=61.4 ms
[2023-05-15 16:01:06.181170] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=43 time=61.1 ms
[2023-05-15 16:01:06.392310] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=43 time=71.7 ms
[2023-05-15 16:01:06.587565] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=43 time=65.4 ms
[2023-05-15 16:01:06.773335] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=43 time=50.1 ms
[2023-05-15 16:01:06.971341] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=43 time=47.2 ms
[2023-05-15 16:01:07.182190] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=43 time=57.3 ms
[2023-05-15 16:01:07.390317] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=43 time=64.6 ms
[2023-05-15 16:01:07.582209] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=43 time=55.3 ms
[2023-05-15 16:01:07.800347] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=43 time=72.5 ms
[2023-05-15 16:01:07.981230] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=43 time=52.3 ms
[2023-05-15 16:01:08.191199] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=43 time=61.2 ms
[2023-05-15 16:01:08.389094] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=43 time=58.4 ms
[2023-05-15 16:01:08.598258] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=43 time=66.4 ms
[2023-05-15 16:01:08.790253] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=43 time=57.3 ms
[2023-05-15 16:01:08.981333] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=43 time=47.5 ms
[2023-05-15 16:01:09.202359] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=43 time=67.4 ms
[2023-05-15 16:01:09.401000] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=43 time=64.8 ms
[2023-05-15 16:01:09.602304] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=43 time=65.6 ms
[2023-05-15 16:01:09.795366] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=43 time=58.3 ms
[2023-05-15 16:01:09.999165] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=43 time=61.3 ms
[2023-05-15 16:01:10.195311] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=43 time=56.5 ms
[2023-05-15 16:01:10.400294] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=43 time=60.4 ms
[2023-05-15 16:01:10.592335] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=43 time=51.1 ms
[2023-05-15 16:01:10.800281] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=43 time=58.3 ms
[2023-05-15 16:01:10.984345] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=43 time=41.3 ms
[2023-05-15 16:01:11.200214] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=43 time=56.4 ms
[2023-05-15 16:01:11.420104] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=43 time=75.3 ms
[2023-05-15 16:01:11.604264] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=43 time=58.4 ms
[2023-05-15 16:01:11.801498] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=43 time=54.4 ms
[2023-05-15 16:01:12.010169] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=43 time=62.2 ms
[2023-05-15 16:01:12.212220] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=43 time=64.4 ms
[2023-05-15 16:01:12.402326] 46 bytes from 3.129.108.199: icmp_seq=68 ttl=43 time=53.3 ms
