Start time: 1691528050978
[2023-08-08 16:54:11.113365] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-08 16:54:11.113789] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=49 time=96.3 ms
[2023-08-08 16:54:11.267726] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=49 time=49.6 ms
[2023-08-08 16:54:11.476784] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=49 time=58.3 ms
[2023-08-08 16:54:11.667659] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=49 time=48.1 ms
[2023-08-08 16:54:11.885320] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=49 time=64.7 ms
[2023-08-08 16:54:12.079507] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=49 time=58.5 ms
[2023-08-08 16:54:12.261584] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=49 time=39.4 ms
[2023-08-08 16:54:12.476343] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=49 time=53.2 ms
[2023-08-08 16:54:12.678650] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=49 time=54.6 ms
[2023-08-08 16:54:12.862676] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=49 time=38.4 ms
[2023-08-08 16:54:13.074700] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=49 time=49.3 ms
[2023-08-08 16:54:13.276384] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=49 time=50.1 ms
[2023-08-08 16:54:13.484692] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=49 time=57.5 ms
[2023-08-08 16:54:13.678484] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=49 time=50.3 ms
[2023-08-08 16:54:13.870698] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=49 time=41.5 ms
[2023-08-08 16:54:14.089703] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=49 time=59.2 ms
[2023-08-08 16:54:14.284771] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=49 time=53.2 ms
[2023-08-08 16:54:14.469531] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=49 time=37.3 ms
[2023-08-08 16:54:14.685731] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=49 time=52.3 ms
[2023-08-08 16:54:14.871637] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=49 time=37.3 ms
[2023-08-08 16:54:15.069606] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=49 time=34.3 ms
[2023-08-08 16:54:15.268640] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=49 time=32.3 ms
[2023-08-08 16:54:15.516786] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=49 time=79.2 ms
[2023-08-08 16:54:15.690634] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=49 time=52.4 ms
[2023-08-08 16:54:15.886526] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=49 time=47.2 ms
[2023-08-08 16:54:16.109611] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=49 time=69.4 ms
[2023-08-08 16:54:16.288684] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=49 time=47.3 ms
[2023-08-08 16:54:16.491031] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=49 time=48.7 ms
[2023-08-08 16:54:16.682527] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=49 time=39.9 ms
[2023-08-08 16:54:16.879731] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=49 time=36.5 ms
[2023-08-08 16:54:17.081598] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=49 time=37.2 ms
[2023-08-08 16:54:17.287413] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=49 time=42.2 ms
[2023-08-08 16:54:17.488736] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=49 time=42.5 ms
[2023-08-08 16:54:17.697714] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=49 time=50.3 ms
[2023-08-08 16:54:17.893871] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=49 time=45.2 ms
[2023-08-08 16:54:18.097472] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=49 time=48.1 ms
[2023-08-08 16:54:18.288635] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=49 time=38.3 ms
[2023-08-08 16:54:18.505527] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=49 time=54.2 ms
[2023-08-08 16:54:18.688766] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=49 time=36.3 ms
[2023-08-08 16:54:18.898542] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=49 time=45.2 ms
[2023-08-08 16:54:19.098361] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=49 time=44.0 ms
[2023-08-08 16:54:19.289292] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=49 time=34.4 ms
[2023-08-08 16:54:19.489556] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=49 time=33.3 ms
