Start time: 1684087057404
[2023-05-14 13:57:37.608923] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-14 13:57:37.609604] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=46 time=156 ms
[2023-05-14 13:57:37.713610] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=46 time=61.2 ms
[2023-05-14 13:57:37.898506] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=46 time=45.3 ms
[2023-05-14 13:57:38.157951] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=46 time=103 ms
[2023-05-14 13:57:38.310518] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=46 time=56.0 ms
[2023-05-14 13:57:38.523475] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=46 time=68.2 ms
[2023-05-14 13:57:38.736543] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=46 time=80.5 ms
[2023-05-14 13:57:38.937635] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=46 time=80.4 ms
[2023-05-14 13:57:39.146500] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=46 time=88.2 ms
[2023-05-14 13:57:39.338522] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=46 time=79.3 ms
[2023-05-14 13:57:39.528834] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=46 time=68.6 ms
[2023-05-14 13:57:39.732495] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=46 time=72.1 ms
[2023-05-14 13:57:39.936762] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=46 time=75.5 ms
[2023-05-14 13:57:40.144571] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=46 time=82.2 ms
[2023-05-14 13:57:40.329479] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=46 time=66.3 ms
[2023-05-14 13:57:40.557446] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=46 time=93.4 ms
[2023-05-14 13:57:40.737428] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=46 time=72.5 ms
[2023-05-14 13:57:40.937769] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=46 time=71.6 ms
[2023-05-14 13:57:41.131766] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=46 time=65.3 ms
[2023-05-14 13:57:41.341530] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=46 time=74.1 ms
[2023-05-14 13:57:41.540634] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=46 time=72.3 ms
[2023-05-14 13:57:41.793773] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=46 time=124 ms
[2023-05-14 13:57:41.942546] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=46 time=73.1 ms
[2023-05-14 13:57:42.168704] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=46 time=98.5 ms
[2023-05-14 13:57:42.360468] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=46 time=89.2 ms
[2023-05-14 13:57:42.557460] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=46 time=85.4 ms
[2023-05-14 13:57:42.740536] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=46 time=67.5 ms
[2023-05-14 13:57:43.005833] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=46 time=131 ms
[2023-05-14 13:57:43.136730] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=46 time=62.3 ms
[2023-05-14 13:57:43.355667] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=46 time=80.2 ms
[2023-05-14 13:57:43.601061] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=46 time=124 ms
[2023-05-14 13:57:43.735786] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=46 time=59.2 ms
[2023-05-14 13:57:43.956593] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=46 time=79.0 ms
[2023-05-14 13:57:44.174542] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=46 time=96.3 ms
[2023-05-14 13:57:44.348469] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=46 time=69.3 ms
[2023-05-14 13:57:44.568548] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=46 time=88.5 ms
[2023-05-14 13:57:44.743562] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=46 time=62.5 ms
[2023-05-14 13:57:45.022664] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=46 time=140 ms
[2023-05-14 13:57:45.179684] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=46 time=97.4 ms
[2023-05-14 13:57:45.334706] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=46 time=51.5 ms
[2023-05-14 13:57:45.578069] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=46 time=93.7 ms
[2023-05-14 13:57:45.898456] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=46 time=214 ms
[2023-05-14 13:57:46.007537] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=46 time=113 ms
[2023-05-14 13:57:46.157601] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=46 time=64.5 ms
[2023-05-14 13:57:46.380599] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=46 time=86.3 ms
[2023-05-14 13:57:46.642568] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=46 time=147 ms
[2023-05-14 13:57:46.776620] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=46 time=80.5 ms
[2023-05-14 13:57:47.419671] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=46 time=522 ms
[2023-05-14 13:57:47.419960] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=46 time=314 ms
[2023-05-14 13:57:47.524366] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=46 time=210 ms
[2023-05-14 13:57:47.681156] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=46 time=166 ms
[2023-05-14 13:57:47.812446] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=46 time=97.9 ms
[2023-05-14 13:57:48.008539] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=46 time=93.4 ms
[2023-05-14 13:57:48.190541] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=46 time=75.4 ms
[2023-05-14 13:57:48.389667] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=46 time=73.4 ms
[2023-05-14 13:57:48.600670] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=46 time=83.4 ms
