Start time: 1691442730024
[2023-08-07 17:12:10.207090] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-07 17:12:10.207815] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=46 time=141 ms
[2023-08-07 17:12:10.334725] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=46 time=69.1 ms
[2023-08-07 17:12:10.687360] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=46 time=221 ms
[2023-08-07 17:12:10.744159] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=46 time=68.2 ms
[2023-08-07 17:12:10.945386] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=46 time=68.4 ms
[2023-08-07 17:12:11.167263] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=46 time=89.2 ms
[2023-08-07 17:12:11.344288] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=46 time=65.4 ms
[2023-08-07 17:12:11.544255] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=46 time=64.2 ms
[2023-08-07 17:12:11.746281] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=46 time=65.4 ms
[2023-08-07 17:12:11.944216] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=46 time=62.2 ms
[2023-08-07 17:12:12.287131] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=46 time=204 ms
[2023-08-07 17:12:12.365096] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=46 time=77.6 ms
[2023-08-07 17:12:12.562340] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=46 time=73.5 ms
[2023-08-07 17:12:12.754155] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=46 time=64.1 ms
[2023-08-07 17:12:12.954275] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=46 time=63.3 ms
[2023-08-07 17:12:13.249016] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=46 time=157 ms
[2023-08-07 17:12:13.354315] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=46 time=61.7 ms
[2023-08-07 17:12:13.554239] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=46 time=61.2 ms
[2023-08-07 17:12:13.754704] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=46 time=60.7 ms
[2023-08-07 17:12:13.956141] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=46 time=61.8 ms
[2023-08-07 17:12:14.207141] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=46 time=112 ms
[2023-08-07 17:12:14.364003] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=46 time=68.3 ms
[2023-08-07 17:12:14.687413] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=46 time=190 ms
[2023-08-07 17:12:14.765066] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=46 time=68.4 ms
[2023-08-07 17:12:14.964397] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=46 time=66.5 ms
