Start time: 1691331962988
[2023-08-06 10:26:03.098800] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-06 10:26:03.099330] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=51 time=45.4 ms
[2023-08-06 10:26:03.263023] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=51 time=23.7 ms
[2023-08-06 10:26:03.483646] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=51 time=43.8 ms
[2023-08-06 10:26:03.688389] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=51 time=48.1 ms
[2023-08-06 10:26:03.886454] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=51 time=45.4 ms
[2023-08-06 10:26:04.082947] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=51 time=40.8 ms
[2023-08-06 10:26:04.283840] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=51 time=41.3 ms
[2023-08-06 10:26:04.483020] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=51 time=39.5 ms
[2023-08-06 10:26:04.674044] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=51 time=29.4 ms
[2023-08-06 10:26:04.882849] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=51 time=37.2 ms
[2023-08-06 10:26:05.083416] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=51 time=36.9 ms
[2023-08-06 10:26:05.283484] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=51 time=36.4 ms
[2023-08-06 10:26:05.473291] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=51 time=25.2 ms
[2023-08-06 10:26:05.686900] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=51 time=37.9 ms
[2023-08-06 10:26:05.882786] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=51 time=33.2 ms
[2023-08-06 10:26:06.082927] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=51 time=32.4 ms
[2023-08-06 10:26:06.283376] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=51 time=31.8 ms
[2023-08-06 10:26:06.486545] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=51 time=34.4 ms
[2023-08-06 10:26:06.687845] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=51 time=34.8 ms
[2023-08-06 10:26:06.883363] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=51 time=30.0 ms
[2023-08-06 10:26:07.083495] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=51 time=29.5 ms
[2023-08-06 10:26:07.282697] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=51 time=27.7 ms
[2023-08-06 10:26:07.482804] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=51 time=27.4 ms
[2023-08-06 10:26:07.683569] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=51 time=27.1 ms
[2023-08-06 10:26:07.886225] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=51 time=29.1 ms
[2023-08-06 10:26:08.083420] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=51 time=25.5 ms
[2023-08-06 10:26:08.283499] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=51 time=24.3 ms
[2023-08-06 10:26:08.503592] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=51 time=43.4 ms
[2023-08-06 10:26:08.703445] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=51 time=42.1 ms
[2023-08-06 10:26:08.903481] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=51 time=41.4 ms
[2023-08-06 10:26:09.103265] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=51 time=40.2 ms
[2023-08-06 10:26:09.303391] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=51 time=39.5 ms
[2023-08-06 10:26:09.503453] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=51 time=38.2 ms
[2023-08-06 10:26:09.702983] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=51 time=36.7 ms
[2023-08-06 10:26:09.903384] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=51 time=36.8 ms
[2023-08-06 10:26:10.103290] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=51 time=36.3 ms
[2023-08-06 10:26:10.303215] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=51 time=35.4 ms
[2023-08-06 10:26:10.503362] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=51 time=34.4 ms
[2023-08-06 10:26:10.703485] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=51 time=33.4 ms
[2023-08-06 10:26:10.902707] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=51 time=31.7 ms
[2023-08-06 10:26:11.103330] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=51 time=32.1 ms
[2023-08-06 10:26:11.303874] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=51 time=31.9 ms
[2023-08-06 10:26:11.506239] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=51 time=33.6 ms
[2023-08-06 10:26:11.702973] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=51 time=29.9 ms
[2023-08-06 10:26:11.903309] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=51 time=29.8 ms
[2023-08-06 10:26:12.103976] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=51 time=30.0 ms
[2023-08-06 10:26:12.302893] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=51 time=28.2 ms
[2023-08-06 10:26:12.503064] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=51 time=27.4 ms
[2023-08-06 10:26:12.703197] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=51 time=26.6 ms
