Start time: 1684183798939
[2023-05-15 16:49:59.409563] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-15 16:49:59.410702] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=44 time=423 ms
[2023-05-15 16:49:59.410844] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=44 time=225 ms
[2023-05-15 16:49:59.488187] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=44 time=92.8 ms
[2023-05-15 16:49:59.688345] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=44 time=92.6 ms
[2023-05-15 16:49:59.888134] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=44 time=91.2 ms
[2023-05-15 16:50:00.368289] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=44 time=370 ms
[2023-05-15 16:50:00.368585] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=44 time=171 ms
[2023-05-15 16:50:00.488215] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=44 time=90.4 ms
[2023-05-15 16:50:00.728294] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=44 time=129 ms
[2023-05-15 16:50:00.888229] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=44 time=88.4 ms
[2023-05-15 16:50:01.328241] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=44 time=327 ms
[2023-05-15 16:50:01.328516] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=44 time=121 ms
[2023-05-15 16:50:01.648133] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=44 time=240 ms
[2023-05-15 16:50:01.693000] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=44 time=77.6 ms
[2023-05-15 16:50:01.968175] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=44 time=151 ms
[2023-05-15 16:50:02.128625] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=44 time=110 ms
[2023-05-15 16:50:02.328284] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=44 time=110 ms
[2023-05-15 16:50:02.496289] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=44 time=77.4 ms
[2023-05-15 16:50:02.929134] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=44 time=309 ms
[2023-05-15 16:50:02.933105] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=44 time=106 ms
[2023-05-15 16:50:03.128864] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=44 time=101 ms
[2023-05-15 16:50:03.328048] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=44 time=99.5 ms
