Start time: 1683993696304
[2023-05-13 12:01:36.411064] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-13 12:01:36.411497] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=50 time=52.7 ms
[2023-05-13 12:01:36.614125] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=50 time=58.6 ms
[2023-05-13 12:01:36.813063] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=50 time=57.2 ms
[2023-05-13 12:01:37.014586] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=50 time=57.1 ms
[2023-05-13 12:01:37.208215] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=50 time=51.9 ms
[2023-05-13 12:01:37.404904] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=50 time=48.1 ms
[2023-05-13 12:01:37.604661] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=50 time=47.2 ms
[2023-05-13 12:01:37.813057] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=50 time=54.8 ms
[2023-05-13 12:01:38.037764] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=50 time=79.1 ms
[2023-05-13 12:01:38.231216] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=50 time=72.7 ms
[2023-05-13 12:01:38.429973] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=50 time=71.2 ms
[2023-05-13 12:01:38.615244] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=50 time=55.4 ms
[2023-05-13 12:01:38.816635] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=50 time=56.0 ms
[2023-05-13 12:01:39.036848] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=50 time=75.7 ms
[2023-05-13 12:01:39.235826] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=50 time=75.5 ms
[2023-05-13 12:01:39.416194] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=50 time=54.1 ms
[2023-05-13 12:01:39.630154] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=50 time=68.1 ms
[2023-05-13 12:01:39.832913] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=50 time=70.1 ms
[2023-05-13 12:01:40.030045] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=50 time=66.5 ms
[2023-05-13 12:01:40.235178] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=50 time=71.1 ms
[2023-05-13 12:01:40.414852] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=50 time=50.0 ms
[2023-05-13 12:01:40.635945] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=50 time=69.3 ms
[2023-05-13 12:01:40.829990] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=50 time=62.4 ms
[2023-05-13 12:01:41.033822] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=50 time=64.4 ms
[2023-05-13 12:01:41.231034] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=50 time=61.4 ms
[2023-05-13 12:01:41.434724] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=50 time=65.1 ms
[2023-05-13 12:01:41.638098] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=50 time=67.7 ms
[2023-05-13 12:01:41.832577] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=50 time=61.4 ms
[2023-05-13 12:01:42.032891] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=50 time=61.8 ms
[2023-05-13 12:01:42.212822] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=50 time=42.3 ms
[2023-05-13 12:01:42.432486] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=50 time=61.3 ms
[2023-05-13 12:01:42.631727] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=50 time=59.6 ms
[2023-05-13 12:01:42.838866] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=50 time=66.4 ms
[2023-05-13 12:01:43.033102] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=50 time=59.6 ms
[2023-05-13 12:01:43.229052] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=50 time=56.2 ms
[2023-05-13 12:01:43.432958] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=50 time=59.2 ms
[2023-05-13 12:01:43.650969] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=50 time=76.4 ms
[2023-05-13 12:01:43.835778] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=50 time=60.3 ms
[2023-05-13 12:01:44.034778] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=50 time=58.4 ms
[2023-05-13 12:01:44.225055] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=50 time=48.5 ms
[2023-05-13 12:01:44.444914] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=50 time=67.3 ms
[2023-05-13 12:01:44.655941] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=50 time=77.4 ms
[2023-05-13 12:01:44.835104] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=50 time=55.5 ms
[2023-05-13 12:01:45.069006] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=50 time=88.2 ms
[2023-05-13 12:01:45.252512] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=50 time=71.9 ms
[2023-05-13 12:01:45.438816] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=50 time=57.8 ms
[2023-05-13 12:01:45.634779] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=50 time=53.4 ms
[2023-05-13 12:01:45.843607] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=50 time=61.2 ms
[2023-05-13 12:01:46.045444] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=50 time=61.6 ms
[2023-05-13 12:01:46.234755] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=50 time=51.7 ms
[2023-05-13 12:01:46.445406] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=50 time=61.3 ms
[2023-05-13 12:01:46.643884] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=50 time=59.8 ms
[2023-05-13 12:01:46.834657] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=50 time=50.2 ms
[2023-05-13 12:01:47.034781] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=50 time=49.4 ms
[2023-05-13 12:01:47.244566] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=50 time=59.1 ms
[2023-05-13 12:01:47.435949] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=50 time=49.7 ms
[2023-05-13 12:01:47.635128] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=50 time=48.4 ms
[2023-05-13 12:01:47.835007] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=50 time=47.2 ms
[2023-05-13 12:01:48.048109] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=50 time=59.4 ms
[2023-05-13 12:01:48.262653] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=50 time=74.0 ms
[2023-05-13 12:01:48.468571] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=50 time=79.2 ms
[2023-05-13 12:01:48.663829] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=50 time=73.7 ms
[2023-05-13 12:01:48.844991] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=50 time=54.3 ms
[2023-05-13 12:01:49.062885] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=50 time=71.2 ms
[2023-05-13 12:01:49.267783] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=50 time=76.0 ms
[2023-05-13 12:01:49.469812] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=50 time=77.4 ms
[2023-05-13 12:01:49.674923] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=50 time=80.5 ms
[2023-05-13 12:01:49.847797] 46 bytes from 3.129.108.199: icmp_seq=68 ttl=50 time=53.4 ms
[2023-05-13 12:01:50.043845] 46 bytes from 3.129.108.199: icmp_seq=69 ttl=50 time=48.5 ms
[2023-05-13 12:01:50.244815] 46 bytes from 3.129.108.199: icmp_seq=70 ttl=50 time=49.4 ms
[2023-05-13 12:01:50.444660] 46 bytes from 3.129.108.199: icmp_seq=71 ttl=50 time=48.2 ms
[2023-05-13 12:01:50.658678] 46 bytes from 3.129.108.199: icmp_seq=72 ttl=50 time=59.9 ms
[2023-05-13 12:01:50.874320] 46 bytes from 3.129.108.199: icmp_seq=73 ttl=50 time=76.0 ms
[2023-05-13 12:01:51.057562] 46 bytes from 3.129.108.199: icmp_seq=74 ttl=50 time=58.4 ms
[2023-05-13 12:01:51.275850] 46 bytes from 3.129.108.199: icmp_seq=75 ttl=50 time=77.7 ms
[2023-05-13 12:01:51.526799] 46 bytes from 3.129.108.199: icmp_seq=76 ttl=50 time=128 ms
[2023-05-13 12:01:51.646749] 46 bytes from 3.129.108.199: icmp_seq=77 ttl=50 time=47.4 ms
[2023-05-13 12:01:51.856957] 46 bytes from 3.129.108.199: icmp_seq=78 ttl=50 time=56.4 ms
[2023-05-13 12:01:52.072840] 46 bytes from 3.129.108.199: icmp_seq=79 ttl=50 time=71.1 ms
[2023-05-13 12:01:52.256849] 46 bytes from 3.129.108.199: icmp_seq=80 ttl=50 time=54.3 ms
[2023-05-13 12:01:52.456953] 46 bytes from 3.129.108.199: icmp_seq=81 ttl=50 time=53.4 ms
[2023-05-13 12:01:52.667137] 46 bytes from 3.129.108.199: icmp_seq=82 ttl=50 time=62.3 ms
