Start time: 1684263966743
[2023-05-16 14:06:06.821050] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 14:06:06.821318] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=47 time=34.2 ms
[2023-05-16 14:06:07.022500] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=47 time=34.6 ms
[2023-05-16 14:06:07.222094] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=47 time=35.1 ms
[2023-05-16 14:06:07.423321] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=47 time=35.7 ms
[2023-05-16 14:06:07.620981] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=47 time=32.9 ms
[2023-05-16 14:06:07.823463] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=47 time=34.4 ms
[2023-05-16 14:06:08.024028] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=47 time=34.8 ms
[2023-05-16 14:06:08.220638] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=47 time=32.0 ms
[2023-05-16 14:06:08.423597] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=47 time=33.7 ms
[2023-05-16 14:06:08.622926] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=47 time=32.9 ms
[2023-05-16 14:06:08.820613] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=47 time=30.1 ms
[2023-05-16 14:06:09.023108] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=47 time=31.6 ms
[2023-05-16 14:06:09.229094] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=47 time=38.3 ms
[2023-05-16 14:06:09.422665] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=47 time=30.8 ms
[2023-05-16 14:06:09.620600] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=47 time=28.3 ms
[2023-05-16 14:06:09.840486] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=47 time=47.3 ms
[2023-05-16 14:06:10.040525] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=47 time=46.4 ms
[2023-05-16 14:06:10.242722] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=47 time=48.4 ms
[2023-05-16 14:06:10.440183] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=47 time=45.0 ms
[2023-05-16 14:06:10.641064] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=47 time=45.0 ms
[2023-05-16 14:06:10.840860] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=47 time=43.8 ms
[2023-05-16 14:06:11.040562] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=47 time=43.1 ms
[2023-05-16 14:06:11.242527] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=47 time=45.4 ms
[2023-05-16 14:06:11.440455] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=47 time=42.3 ms
[2023-05-16 14:06:11.642535] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=47 time=43.5 ms
[2023-05-16 14:06:11.844740] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=47 time=44.4 ms
[2023-05-16 14:06:12.050761] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=47 time=49.2 ms
[2023-05-16 14:06:12.240914] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=47 time=38.4 ms
[2023-05-16 14:06:12.441310] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=47 time=37.8 ms
[2023-05-16 14:06:12.640327] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=47 time=36.5 ms
[2023-05-16 14:06:12.840247] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=47 time=35.4 ms
[2023-05-16 14:06:13.040576] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=47 time=34.6 ms
[2023-05-16 14:06:13.244049] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=47 time=37.7 ms
[2023-05-16 14:06:13.440633] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=47 time=33.8 ms
[2023-05-16 14:06:13.643830] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=47 time=36.2 ms
[2023-05-16 14:06:13.842676] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=47 time=34.1 ms
[2023-05-16 14:06:14.050383] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=47 time=41.1 ms
[2023-05-16 14:06:14.240613] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=47 time=30.6 ms
[2023-05-16 14:06:14.445632] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=47 time=34.7 ms
[2023-05-16 14:06:14.644193] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=47 time=32.6 ms
[2023-05-16 14:06:14.840614] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=47 time=28.7 ms
[2023-05-16 14:06:15.040759] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=47 time=28.5 ms
[2023-05-16 14:06:15.263417] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=47 time=50.0 ms
[2023-05-16 14:06:15.460449] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=47 time=46.4 ms
[2023-05-16 14:06:15.664529] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=47 time=49.4 ms
[2023-05-16 14:06:15.862658] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=47 time=45.8 ms
[2023-05-16 14:06:16.060591] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=47 time=43.3 ms
[2023-05-16 14:06:16.262481] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=47 time=44.2 ms
[2023-05-16 14:06:16.460696] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=47 time=41.6 ms
[2023-05-16 14:06:16.660336] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=47 time=41.1 ms
[2023-05-16 14:06:16.866492] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=47 time=46.0 ms
[2023-05-16 14:06:17.060483] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=47 time=39.3 ms
[2023-05-16 14:06:17.260561] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=47 time=38.4 ms
[2023-05-16 14:06:17.462856] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=47 time=39.8 ms
[2023-05-16 14:06:17.661806] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=47 time=38.2 ms
[2023-05-16 14:06:17.860562] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=47 time=36.1 ms
[2023-05-16 14:06:18.060609] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=47 time=35.6 ms
[2023-05-16 14:06:18.269792] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=47 time=43.6 ms
[2023-05-16 14:06:18.469154] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=47 time=41.5 ms
[2023-05-16 14:06:18.669111] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=47 time=41.2 ms
[2023-05-16 14:06:18.860523] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=47 time=31.6 ms
[2023-05-16 14:06:19.060570] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=47 time=31.2 ms
[2023-05-16 14:06:19.264199] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=47 time=33.9 ms
[2023-05-16 14:06:19.465445] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=47 time=34.7 ms
[2023-05-16 14:06:19.660480] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=47 time=29.4 ms
[2023-05-16 14:06:19.863958] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=47 time=31.8 ms
[2023-05-16 14:06:20.060613] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=47 time=27.9 ms
[2023-05-16 14:06:20.283151] 46 bytes from 3.129.108.199: icmp_seq=68 ttl=47 time=49.8 ms
[2023-05-16 14:06:20.485499] 46 bytes from 3.129.108.199: icmp_seq=69 ttl=47 time=51.7 ms
[2023-05-16 14:06:20.680757] 46 bytes from 3.129.108.199: icmp_seq=70 ttl=47 time=46.7 ms
[2023-05-16 14:06:20.883329] 46 bytes from 3.129.108.199: icmp_seq=71 ttl=47 time=48.9 ms
[2023-05-16 14:06:21.084893] 46 bytes from 3.129.108.199: icmp_seq=72 ttl=47 time=49.7 ms
[2023-05-16 14:06:21.282173] 46 bytes from 3.129.108.199: icmp_seq=73 ttl=47 time=46.7 ms
[2023-05-16 14:06:21.483588] 46 bytes from 3.129.108.199: icmp_seq=74 ttl=47 time=47.7 ms
[2023-05-16 14:06:21.682552] 46 bytes from 3.129.108.199: icmp_seq=75 ttl=47 time=46.2 ms
[2023-05-16 14:06:21.881112] 46 bytes from 3.129.108.199: icmp_seq=76 ttl=47 time=43.5 ms
[2023-05-16 14:06:22.082740] 46 bytes from 3.129.108.199: icmp_seq=77 ttl=47 time=45.3 ms
[2023-05-16 14:06:22.281526] 46 bytes from 3.129.108.199: icmp_seq=78 ttl=47 time=43.1 ms
[2023-05-16 14:06:22.482951] 46 bytes from 3.129.108.199: icmp_seq=79 ttl=47 time=43.7 ms
[2023-05-16 14:06:22.683508] 46 bytes from 3.129.108.199: icmp_seq=80 ttl=47 time=43.8 ms
[2023-05-16 14:06:22.882010] 46 bytes from 3.129.108.199: icmp_seq=81 ttl=47 time=41.8 ms
[2023-05-16 14:06:23.081934] 46 bytes from 3.129.108.199: icmp_seq=82 ttl=47 time=41.0 ms
[2023-05-16 14:06:23.280797] 46 bytes from 3.129.108.199: icmp_seq=83 ttl=47 time=39.2 ms
[2023-05-16 14:06:23.482425] 46 bytes from 3.129.108.199: icmp_seq=84 ttl=47 time=40.2 ms
