Start time: 1684250801996
[2023-05-16 11:26:42.097638] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 11:26:42.098006] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=47 time=70.5 ms
[2023-05-16 11:26:42.279823] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=47 time=51.4 ms
[2023-05-16 11:26:42.481934] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=47 time=52.4 ms
[2023-05-16 11:26:42.679947] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=47 time=49.4 ms
[2023-05-16 11:26:42.880755] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=47 time=49.0 ms
[2023-05-16 11:26:43.079833] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=47 time=47.4 ms
[2023-05-16 11:26:43.287949] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=47 time=54.4 ms
[2023-05-16 11:26:43.479089] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=47 time=44.5 ms
[2023-05-16 11:26:43.686754] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=47 time=51.0 ms
[2023-05-16 11:26:43.879792] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=47 time=43.4 ms
[2023-05-16 11:26:44.079751] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=47 time=42.2 ms
[2023-05-16 11:26:44.288715] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=47 time=50.3 ms
[2023-05-16 11:26:44.497799] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=47 time=58.4 ms
[2023-05-16 11:26:44.697846] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=47 time=57.3 ms
[2023-05-16 11:26:44.890828] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=47 time=49.2 ms
[2023-05-16 11:26:45.088608] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=47 time=46.2 ms
[2023-05-16 11:26:45.296656] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=47 time=53.4 ms
[2023-05-16 11:26:45.490839] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=47 time=46.4 ms
[2023-05-16 11:26:45.690798] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=47 time=45.3 ms
[2023-05-16 11:26:45.891003] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=47 time=44.4 ms
