Start time: 1684256360488
[2023-05-16 11:59:20.605481] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 11:59:20.605913] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=44 time=73.2 ms
[2023-05-16 11:59:20.804576] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=44 time=71.3 ms
[2023-05-16 11:59:20.995512] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=44 time=61.4 ms
[2023-05-16 11:59:21.194482] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=44 time=59.4 ms
[2023-05-16 11:59:21.388682] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=44 time=52.5 ms
[2023-05-16 11:59:21.586719] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=44 time=49.3 ms
[2023-05-16 11:59:21.794562] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=44 time=56.2 ms
[2023-05-16 11:59:21.996601] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=44 time=57.5 ms
[2023-05-16 11:59:22.202544] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=44 time=62.3 ms
[2023-05-16 11:59:22.395807] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=44 time=54.5 ms
[2023-05-16 11:59:22.588625] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=44 time=47.2 ms
[2023-05-16 11:59:22.795713] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=44 time=53.3 ms
[2023-05-16 11:59:22.995706] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=44 time=52.4 ms
[2023-05-16 11:59:23.229938] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=44 time=85.5 ms
[2023-05-16 11:59:23.397518] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=44 time=52.1 ms
[2023-05-16 11:59:23.596631] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=44 time=50.4 ms
[2023-05-16 11:59:23.804459] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=44 time=57.2 ms
[2023-05-16 11:59:24.013582] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=44 time=65.6 ms
[2023-05-16 11:59:24.204651] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=44 time=56.3 ms
[2023-05-16 11:59:24.397561] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=44 time=48.4 ms
[2023-05-16 11:59:24.605594] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=44 time=55.3 ms
[2023-05-16 11:59:24.804601] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=44 time=53.3 ms
[2023-05-16 11:59:25.004650] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=44 time=52.4 ms
[2023-05-16 11:59:25.204641] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=44 time=52.3 ms
[2023-05-16 11:59:25.396590] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=44 time=43.3 ms
[2023-05-16 11:59:25.606717] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=44 time=52.3 ms
[2023-05-16 11:59:25.813946] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=44 time=58.4 ms
[2023-05-16 11:59:26.013715] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=44 time=57.1 ms
[2023-05-16 11:59:26.205752] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=44 time=48.8 ms
[2023-05-16 11:59:26.414448] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=44 time=57.2 ms
[2023-05-16 11:59:26.605971] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=44 time=47.6 ms
[2023-05-16 11:59:26.823556] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=44 time=65.0 ms
[2023-05-16 11:59:27.015501] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=44 time=56.4 ms
[2023-05-16 11:59:27.207653] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=44 time=48.6 ms
[2023-05-16 11:59:27.421577] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=44 time=61.4 ms
[2023-05-16 11:59:27.613859] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=44 time=52.4 ms
[2023-05-16 11:59:27.880866] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=44 time=118 ms
[2023-05-16 11:59:28.005460] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=44 time=42.2 ms
[2023-05-16 11:59:28.209503] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=44 time=46.4 ms
[2023-05-16 11:59:28.418844] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=44 time=54.5 ms
[2023-05-16 11:59:28.628682] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=44 time=63.1 ms
[2023-05-16 11:59:28.840617] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=44 time=74.3 ms
[2023-05-16 11:59:29.026522] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=44 time=59.4 ms
[2023-05-16 11:59:29.227783] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=44 time=60.5 ms
[2023-05-16 11:59:29.428736] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=44 time=61.1 ms
[2023-05-16 11:59:29.629004] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=44 time=60.4 ms
[2023-05-16 11:59:29.820920] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=44 time=51.3 ms
[2023-05-16 11:59:30.035512] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=44 time=65.2 ms
