Start time: 1684261139991
[2023-05-16 13:19:00.087051] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-16 13:19:00.087516] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=47 time=50.4 ms
[2023-05-16 13:19:00.305783] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=47 time=68.1 ms
[2023-05-16 13:19:00.491905] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=47 time=53.5 ms
[2023-05-16 13:19:00.710716] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=47 time=71.1 ms
[2023-05-16 13:19:00.902387] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=47 time=61.9 ms
[2023-05-16 13:19:01.102550] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=47 time=61.6 ms
[2023-05-16 13:19:01.303988] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=47 time=60.7 ms
[2023-05-16 13:19:01.502579] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=47 time=59.9 ms
[2023-05-16 13:19:01.707560] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=47 time=64.4 ms
[2023-05-16 13:19:01.902895] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=47 time=58.4 ms
[2023-05-16 13:19:02.103714] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=47 time=57.7 ms
[2023-05-16 13:19:02.311820] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=47 time=65.6 ms
[2023-05-16 13:19:02.502189] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=47 time=54.6 ms
[2023-05-16 13:19:02.708531] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=47 time=60.7 ms
[2023-05-16 13:19:02.907644] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=47 time=58.6 ms
[2023-05-16 13:19:03.247459] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=47 time=197 ms
[2023-05-16 13:19:03.282339] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=47 time=32.6 ms
[2023-05-16 13:19:03.501904] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=47 time=52.2 ms
[2023-05-16 13:19:03.701810] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=47 time=51.5 ms
[2023-05-16 13:19:03.902363] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=47 time=51.1 ms
[2023-05-16 13:19:04.101789] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=47 time=50.0 ms
[2023-05-16 13:19:04.306987] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=47 time=54.6 ms
[2023-05-16 13:19:04.513101] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=47 time=60.0 ms
[2023-05-16 13:19:04.703355] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=47 time=49.6 ms
[2023-05-16 13:19:04.901904] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=47 time=47.9 ms
[2023-05-16 13:19:05.103728] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=47 time=48.2 ms
[2023-05-16 13:19:05.301975] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=47 time=46.7 ms
[2023-05-16 13:19:05.506282] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=47 time=50.8 ms
[2023-05-16 13:19:05.704482] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=47 time=47.5 ms
[2023-05-16 13:19:05.902503] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=47 time=46.3 ms
[2023-05-16 13:19:06.132809] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=47 time=75.9 ms
[2023-05-16 13:19:06.446751] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=47 time=189 ms
[2023-05-16 13:19:06.505293] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=47 time=47.5 ms
[2023-05-16 13:19:06.702984] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=47 time=44.1 ms
[2023-05-16 13:19:06.907438] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=47 time=48.0 ms
[2023-05-16 13:19:07.102619] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=47 time=42.5 ms
[2023-05-16 13:19:07.323353] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=47 time=62.3 ms
[2023-05-16 13:19:07.523082] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=47 time=61.2 ms
[2023-05-16 13:19:07.723782] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=47 time=61.0 ms
[2023-05-16 13:19:07.906954] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=47 time=43.4 ms
[2023-05-16 13:19:08.127108] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=47 time=62.5 ms
[2023-05-16 13:19:08.329986] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=47 time=61.6 ms
[2023-05-16 13:19:08.522830] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=47 time=56.1 ms
[2023-05-16 13:19:08.727108] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=47 time=59.7 ms
[2023-05-16 13:19:08.923317] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=47 time=55.6 ms
[2023-05-16 13:19:09.122073] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=47 time=54.1 ms
[2023-05-16 13:19:09.327500] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=47 time=58.8 ms
[2023-05-16 13:19:09.526361] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=47 time=57.2 ms
[2023-05-16 13:19:09.722442] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=47 time=52.5 ms
[2023-05-16 13:19:09.922827] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=47 time=51.4 ms
[2023-05-16 13:19:10.127169] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=47 time=54.1 ms
[2023-05-16 13:19:10.327793] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=47 time=54.8 ms
[2023-05-16 13:19:10.607100] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=47 time=133 ms
