Start time: 1684001965536
[2023-05-13 14:19:25.687786] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-13 14:19:25.688160] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=50 time=106 ms
[2023-05-13 14:19:25.854881] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=50 time=72.4 ms
[2023-05-13 14:19:26.167778] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=50 time=184 ms
[2023-05-13 14:19:26.248914] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=50 time=65.7 ms
[2023-05-13 14:19:26.487215] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=50 time=103 ms
[2023-05-13 14:19:26.650003] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=50 time=65.0 ms
[2023-05-13 14:19:26.968078] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=50 time=182 ms
[2023-05-13 14:19:27.063958] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=50 time=77.3 ms
[2023-05-13 14:19:27.287217] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=50 time=100 ms
[2023-05-13 14:19:27.455948] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=50 time=68.1 ms
[2023-05-13 14:19:27.768301] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=50 time=179 ms
[2023-05-13 14:19:27.872965] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=50 time=83.3 ms
[2023-05-13 14:19:28.087952] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=50 time=97.2 ms
[2023-05-13 14:19:28.407809] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=50 time=217 ms
[2023-05-13 14:19:28.473988] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=50 time=73.6 ms
[2023-05-13 14:19:28.728219] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=50 time=127 ms
[2023-05-13 14:19:28.887993] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=50 time=87.1 ms
[2023-05-13 14:19:29.207889] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=50 time=206 ms
[2023-05-13 14:19:29.288765] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=50 time=80.6 ms
[2023-05-13 14:19:29.527895] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=50 time=118 ms
[2023-05-13 14:19:29.687806] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=50 time=77.2 ms
[2023-05-13 14:19:30.007871] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=50 time=196 ms
[2023-05-13 14:19:30.075843] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=50 time=65.4 ms
[2023-05-13 14:19:30.327997] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=50 time=116 ms
[2023-05-13 14:19:30.490934] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=50 time=78.3 ms
[2023-05-13 14:19:30.808045] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=50 time=194 ms
[2023-05-13 14:19:30.903130] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=50 time=89.4 ms
[2023-05-13 14:19:31.128065] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=50 time=113 ms
[2023-05-13 14:19:31.287877] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=50 time=72.2 ms
[2023-05-13 14:19:31.608080] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=50 time=191 ms
[2023-05-13 14:19:31.693886] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=50 time=77.5 ms
[2023-05-13 14:19:31.927906] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=50 time=110 ms
[2023-05-13 14:19:32.247895] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=50 time=229 ms
[2023-05-13 14:19:32.313961] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=50 time=85.4 ms
[2023-05-13 14:19:32.589983] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=50 time=160 ms
[2023-05-13 14:19:32.714070] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=50 time=83.4 ms
[2023-05-13 14:19:33.025611] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=50 time=193 ms
[2023-05-13 14:19:33.113647] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=50 time=83.0 ms
[2023-05-13 14:19:33.345591] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=50 time=114 ms
[2023-05-13 14:19:33.665585] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=50 time=233 ms
[2023-05-13 14:19:33.722671] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=50 time=82.1 ms
[2023-05-13 14:19:33.985887] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=50 time=144 ms
[2023-05-13 14:19:34.145714] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=50 time=103 ms
[2023-05-13 14:19:34.465784] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=50 time=222 ms
[2023-05-13 14:19:34.544674] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=50 time=92.2 ms
[2023-05-13 14:19:34.785665] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=50 time=132 ms
[2023-05-13 14:19:34.945372] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=50 time=91.3 ms
[2023-05-13 14:19:35.265475] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=50 time=210 ms
[2023-05-13 14:19:35.345588] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=50 time=81.1 ms
[2023-05-13 14:19:35.585663] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=50 time=120 ms
[2023-05-13 14:19:35.753110] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=50 time=86.6 ms
[2023-05-13 14:19:36.065676] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=50 time=198 ms
[2023-05-13 14:19:36.152628] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=50 time=86.6 ms
[2023-05-13 14:19:36.385557] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=50 time=118 ms
[2023-05-13 14:19:36.553875] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=50 time=85.6 ms
[2023-05-13 14:19:36.865581] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=50 time=197 ms
[2023-05-13 14:19:36.953521] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=50 time=85.1 ms
[2023-05-13 14:19:37.185968] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=50 time=116 ms
[2023-05-13 14:19:37.354324] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=50 time=84.5 ms
[2023-05-13 14:19:37.665671] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=50 time=195 ms
[2023-05-13 14:19:37.753742] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=50 time=83.8 ms
[2023-05-13 14:19:37.985627] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=50 time=115 ms
[2023-05-13 14:19:38.153890] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=50 time=82.6 ms
[2023-05-13 14:19:38.465586] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=50 time=194 ms
[2023-05-13 14:19:38.546688] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=50 time=75.2 ms
[2023-05-13 14:19:38.792730] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=50 time=120 ms
[2023-05-13 14:19:39.105640] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=50 time=232 ms
[2023-05-13 14:19:39.155573] 46 bytes from 3.129.108.199: icmp_seq=68 ttl=50 time=75.1 ms
[2023-05-13 14:19:39.425652] 46 bytes from 3.129.108.199: icmp_seq=69 ttl=50 time=144 ms
[2023-05-13 14:19:39.585500] 46 bytes from 3.129.108.199: icmp_seq=70 ttl=50 time=103 ms
[2023-05-13 14:19:39.905609] 46 bytes from 3.129.108.199: icmp_seq=71 ttl=50 time=222 ms
[2023-05-13 14:19:40.005875] 46 bytes from 3.129.108.199: icmp_seq=72 ttl=50 time=113 ms
[2023-05-13 14:19:40.225774] 46 bytes from 3.129.108.199: icmp_seq=73 ttl=50 time=133 ms
[2023-05-13 14:19:40.385645] 46 bytes from 3.129.108.199: icmp_seq=74 ttl=50 time=92.3 ms
[2023-05-13 14:19:40.705466] 46 bytes from 3.129.108.199: icmp_seq=75 ttl=50 time=211 ms
[2023-05-13 14:19:40.783803] 46 bytes from 3.129.108.199: icmp_seq=76 ttl=50 time=89.3 ms
[2023-05-13 14:19:40.998659] 46 bytes from 3.129.108.199: icmp_seq=77 ttl=50 time=103 ms
[2023-05-13 14:19:41.198411] 46 bytes from 3.129.108.199: icmp_seq=78 ttl=50 time=102 ms
[2023-05-13 14:19:41.398449] 46 bytes from 3.129.108.199: icmp_seq=79 ttl=50 time=101 ms
[2023-05-13 14:19:41.598419] 46 bytes from 3.129.108.199: icmp_seq=80 ttl=50 time=100 ms
[2023-05-13 14:19:41.790670] 46 bytes from 3.129.108.199: icmp_seq=81 ttl=50 time=91.5 ms
[2023-05-13 14:19:41.998656] 46 bytes from 3.129.108.199: icmp_seq=82 ttl=50 time=98.3 ms
[2023-05-13 14:19:42.198529] 46 bytes from 3.129.108.199: icmp_seq=83 ttl=50 time=97.3 ms
[2023-05-13 14:19:42.491766] 46 bytes from 3.129.108.199: icmp_seq=84 ttl=50 time=189 ms
[2023-05-13 14:19:42.597390] 46 bytes from 3.129.108.199: icmp_seq=85 ttl=50 time=95.3 ms
[2023-05-13 14:19:42.781511] 46 bytes from 3.129.108.199: icmp_seq=86 ttl=50 time=78.4 ms
[2023-05-13 14:19:43.020677] 46 bytes from 3.129.108.199: icmp_seq=87 ttl=50 time=116 ms
[2023-05-13 14:19:43.182459] 46 bytes from 3.129.108.199: icmp_seq=88 ttl=50 time=78.2 ms
[2023-05-13 14:19:43.381913] 46 bytes from 3.129.108.199: icmp_seq=89 ttl=50 time=76.6 ms
[2023-05-13 14:19:43.571635] 46 bytes from 3.129.108.199: icmp_seq=90 ttl=50 time=66.0 ms
[2023-05-13 14:19:43.782620] 46 bytes from 3.129.108.199: icmp_seq=91 ttl=50 time=76.2 ms
[2023-05-13 14:19:43.987594] 46 bytes from 3.129.108.199: icmp_seq=92 ttl=50 time=80.2 ms
[2023-05-13 14:19:44.187578] 46 bytes from 3.129.108.199: icmp_seq=93 ttl=50 time=79.3 ms
[2023-05-13 14:19:44.381537] 46 bytes from 3.129.108.199: icmp_seq=94 ttl=50 time=72.3 ms
[2023-05-13 14:19:44.584758] 46 bytes from 3.129.108.199: icmp_seq=95 ttl=50 time=74.4 ms
[2023-05-13 14:19:44.775635] 46 bytes from 3.129.108.199: icmp_seq=96 ttl=50 time=64.2 ms
[2023-05-13 14:19:44.983805] 46 bytes from 3.129.108.199: icmp_seq=97 ttl=50 time=71.3 ms
[2023-05-13 14:19:45.183533] 46 bytes from 3.129.108.199: icmp_seq=98 ttl=50 time=70.2 ms
[2023-05-13 14:19:45.375612] 46 bytes from 3.129.108.199: icmp_seq=99 ttl=50 time=61.4 ms
[2023-05-13 14:19:45.586724] 46 bytes from 3.129.108.199: icmp_seq=100 ttl=50 time=71.4 ms
[2023-05-13 14:19:45.775626] 46 bytes from 3.129.108.199: icmp_seq=101 ttl=50 time=59.2 ms
[2023-05-13 14:19:45.993647] 46 bytes from 3.129.108.199: icmp_seq=102 ttl=50 time=76.3 ms
[2023-05-13 14:19:46.188364] 46 bytes from 3.129.108.199: icmp_seq=103 ttl=50 time=70.1 ms
[2023-05-13 14:19:46.394538] 46 bytes from 3.129.108.199: icmp_seq=104 ttl=50 time=75.5 ms
[2023-05-13 14:19:46.593519] 46 bytes from 3.129.108.199: icmp_seq=105 ttl=50 time=73.3 ms
[2023-05-13 14:19:46.788387] 46 bytes from 3.129.108.199: icmp_seq=106 ttl=50 time=67.2 ms
[2023-05-13 14:19:46.985487] 46 bytes from 3.129.108.199: icmp_seq=107 ttl=50 time=63.4 ms
[2023-05-13 14:19:47.193637] 46 bytes from 3.129.108.199: icmp_seq=108 ttl=50 time=70.5 ms
[2023-05-13 14:19:47.395877] 46 bytes from 3.129.108.199: icmp_seq=109 ttl=50 time=71.3 ms
[2023-05-13 14:19:47.593018] 46 bytes from 3.129.108.199: icmp_seq=110 ttl=50 time=67.2 ms
[2023-05-13 14:19:47.803525] 46 bytes from 3.129.108.199: icmp_seq=111 ttl=50 time=76.8 ms
[2023-05-13 14:19:47.995414] 46 bytes from 3.129.108.199: icmp_seq=112 ttl=50 time=68.3 ms
[2023-05-13 14:19:48.195404] 46 bytes from 3.129.108.199: icmp_seq=113 ttl=50 time=67.3 ms
[2023-05-13 14:19:48.395460] 46 bytes from 3.129.108.199: icmp_seq=114 ttl=50 time=66.3 ms
[2023-05-13 14:19:48.612448] 46 bytes from 3.129.108.199: icmp_seq=115 ttl=50 time=82.4 ms
