Start time: 1691438518020
[2023-08-07 16:01:58.164230] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-07 16:01:58.164721] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=52 time=96.2 ms
[2023-08-07 16:01:58.346221] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=52 time=77.2 ms
[2023-08-07 16:01:58.546419] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=52 time=76.4 ms
[2023-08-07 16:01:58.745412] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=52 time=74.1 ms
[2023-08-07 16:01:58.945151] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=52 time=73.2 ms
[2023-08-07 16:01:59.145289] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=52 time=72.3 ms
[2023-08-07 16:01:59.346133] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=52 time=72.3 ms
[2023-08-07 16:01:59.555249] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=52 time=80.4 ms
[2023-08-07 16:01:59.755200] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=52 time=79.3 ms
[2023-08-07 16:01:59.956237] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=52 time=79.4 ms
[2023-08-07 16:02:00.156524] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=52 time=78.5 ms
[2023-08-07 16:02:00.356295] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=52 time=78.0 ms
[2023-08-07 16:02:00.555237] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=52 time=76.4 ms
[2023-08-07 16:02:00.755115] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=52 time=75.4 ms
[2023-08-07 16:02:00.956201] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=52 time=75.5 ms
[2023-08-07 16:02:01.156079] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=52 time=74.3 ms
[2023-08-07 16:02:01.357297] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=52 time=74.5 ms
[2023-08-07 16:02:01.556731] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=52 time=72.7 ms
[2023-08-07 16:02:01.765387] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=52 time=81.0 ms
[2023-08-07 16:02:01.965217] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=52 time=80.1 ms
[2023-08-07 16:02:02.165075] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=52 time=79.1 ms
[2023-08-07 16:02:02.365193] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=52 time=78.5 ms
[2023-08-07 16:02:02.574293] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=52 time=86.4 ms
[2023-08-07 16:02:02.765285] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=52 time=76.3 ms
[2023-08-07 16:02:02.965302] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=52 time=75.3 ms
[2023-08-07 16:02:03.166054] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=52 time=75.1 ms
[2023-08-07 16:02:03.374385] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=52 time=82.6 ms
[2023-08-07 16:02:03.565288] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=52 time=73.3 ms
[2023-08-07 16:02:03.765065] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=52 time=72.3 ms
[2023-08-07 16:02:03.966267] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=52 time=72.6 ms
[2023-08-07 16:02:04.165624] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=52 time=71.8 ms
[2023-08-07 16:02:04.365326] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=52 time=70.9 ms
[2023-08-07 16:02:04.576419] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=52 time=81.3 ms
[2023-08-07 16:02:04.776179] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=52 time=80.1 ms
[2023-08-07 16:02:04.976299] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=52 time=79.5 ms
[2023-08-07 16:02:05.177136] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=52 time=79.2 ms
[2023-08-07 16:02:05.376145] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=52 time=77.4 ms
[2023-08-07 16:02:05.576486] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=52 time=76.5 ms
[2023-08-07 16:02:05.787686] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=52 time=87.4 ms
[2023-08-07 16:02:05.975088] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=52 time=73.9 ms
[2023-08-07 16:02:06.177078] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=52 time=75.4 ms
[2023-08-07 16:02:06.375339] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=52 time=72.5 ms
[2023-08-07 16:02:06.575354] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=52 time=71.5 ms
[2023-08-07 16:02:06.786125] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=52 time=81.3 ms
[2023-08-07 16:02:06.986139] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=52 time=80.5 ms
[2023-08-07 16:02:07.186093] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=52 time=79.3 ms
[2023-08-07 16:02:07.394393] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=52 time=86.5 ms
[2023-08-07 16:02:07.586175] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=52 time=77.2 ms
[2023-08-07 16:02:07.786419] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=52 time=76.5 ms
[2023-08-07 16:02:07.986142] 46 bytes from 54.197.223.49: icmp_seq=50 ttl=52 time=75.1 ms
[2023-08-07 16:02:08.185133] 46 bytes from 54.197.223.49: icmp_seq=51 ttl=52 time=73.2 ms
[2023-08-07 16:02:08.386198] 46 bytes from 54.197.223.49: icmp_seq=52 ttl=52 time=73.4 ms
[2023-08-07 16:02:08.586110] 46 bytes from 54.197.223.49: icmp_seq=53 ttl=52 time=72.2 ms
[2023-08-07 16:02:08.796303] 46 bytes from 54.197.223.49: icmp_seq=54 ttl=52 time=81.4 ms
[2023-08-07 16:02:08.996164] 46 bytes from 54.197.223.49: icmp_seq=55 ttl=52 time=80.2 ms
[2023-08-07 16:02:09.194998] 46 bytes from 54.197.223.49: icmp_seq=56 ttl=52 time=78.2 ms
[2023-08-07 16:02:09.396221] 46 bytes from 54.197.223.49: icmp_seq=57 ttl=52 time=78.6 ms
[2023-08-07 16:02:09.595174] 46 bytes from 54.197.223.49: icmp_seq=58 ttl=52 time=76.2 ms
[2023-08-07 16:02:09.796260] 46 bytes from 54.197.223.49: icmp_seq=59 ttl=52 time=76.3 ms
[2023-08-07 16:02:09.995173] 46 bytes from 54.197.223.49: icmp_seq=60 ttl=52 time=74.3 ms
[2023-08-07 16:02:10.197235] 46 bytes from 54.197.223.49: icmp_seq=61 ttl=52 time=75.3 ms
[2023-08-07 16:02:10.404237] 46 bytes from 54.197.223.49: icmp_seq=62 ttl=52 time=81.3 ms
[2023-08-07 16:02:10.596398] 46 bytes from 54.197.223.49: icmp_seq=63 ttl=52 time=72.5 ms
[2023-08-07 16:02:10.807203] 46 bytes from 54.197.223.49: icmp_seq=64 ttl=52 time=82.3 ms
