Start time: 1684011800285
[2023-05-13 17:03:20.403222] PING 3.129.108.199 (3.129.108.199) 38(66) bytes of data.
[2023-05-13 17:03:20.403735] 46 bytes from 3.129.108.199: icmp_seq=1 ttl=48 time=67.7 ms
[2023-05-13 17:03:20.592571] 46 bytes from 3.129.108.199: icmp_seq=2 ttl=48 time=56.7 ms
[2023-05-13 17:03:20.793568] 46 bytes from 3.129.108.199: icmp_seq=3 ttl=48 time=57.2 ms
[2023-05-13 17:03:21.001107] 46 bytes from 3.129.108.199: icmp_seq=4 ttl=48 time=63.9 ms
[2023-05-13 17:03:21.193220] 46 bytes from 3.129.108.199: icmp_seq=5 ttl=48 time=56.5 ms
[2023-05-13 17:03:21.404543] 46 bytes from 3.129.108.199: icmp_seq=6 ttl=48 time=66.5 ms
[2023-05-13 17:03:21.604349] 46 bytes from 3.129.108.199: icmp_seq=7 ttl=48 time=66.1 ms
[2023-05-13 17:03:21.812265] 46 bytes from 3.129.108.199: icmp_seq=8 ttl=48 time=73.4 ms
[2023-05-13 17:03:22.003277] 46 bytes from 3.129.108.199: icmp_seq=9 ttl=48 time=63.4 ms
[2023-05-13 17:03:22.211240] 46 bytes from 3.129.108.199: icmp_seq=10 ttl=48 time=71.4 ms
[2023-05-13 17:03:22.422211] 46 bytes from 3.129.108.199: icmp_seq=11 ttl=48 time=81.4 ms
[2023-05-13 17:03:22.603329] 46 bytes from 3.129.108.199: icmp_seq=12 ttl=48 time=61.5 ms
[2023-05-13 17:03:22.804321] 46 bytes from 3.129.108.199: icmp_seq=13 ttl=48 time=61.4 ms
[2023-05-13 17:03:23.003320] 46 bytes from 3.129.108.199: icmp_seq=14 ttl=48 time=59.4 ms
[2023-05-13 17:03:23.203227] 46 bytes from 3.129.108.199: icmp_seq=15 ttl=48 time=59.3 ms
[2023-05-13 17:03:23.403306] 46 bytes from 3.129.108.199: icmp_seq=16 ttl=48 time=58.4 ms
[2023-05-13 17:03:23.605352] 46 bytes from 3.129.108.199: icmp_seq=17 ttl=48 time=59.4 ms
[2023-05-13 17:03:23.804298] 46 bytes from 3.129.108.199: icmp_seq=18 ttl=48 time=57.3 ms
[2023-05-13 17:03:24.018248] 46 bytes from 3.129.108.199: icmp_seq=19 ttl=48 time=70.4 ms
[2023-05-13 17:03:24.213770] 46 bytes from 3.129.108.199: icmp_seq=20 ttl=48 time=65.9 ms
[2023-05-13 17:03:24.414168] 46 bytes from 3.129.108.199: icmp_seq=21 ttl=48 time=65.8 ms
[2023-05-13 17:03:24.614210] 46 bytes from 3.129.108.199: icmp_seq=22 ttl=48 time=65.5 ms
[2023-05-13 17:03:24.813192] 46 bytes from 3.129.108.199: icmp_seq=23 ttl=48 time=63.4 ms
[2023-05-13 17:03:25.014227] 46 bytes from 3.129.108.199: icmp_seq=24 ttl=48 time=63.5 ms
[2023-05-13 17:03:25.213083] 46 bytes from 3.129.108.199: icmp_seq=25 ttl=48 time=62.4 ms
[2023-05-13 17:03:25.413573] 46 bytes from 3.129.108.199: icmp_seq=26 ttl=48 time=61.7 ms
[2023-05-13 17:03:25.614478] 46 bytes from 3.129.108.199: icmp_seq=27 ttl=48 time=62.3 ms
[2023-05-13 17:03:25.828679] 46 bytes from 3.129.108.199: icmp_seq=28 ttl=48 time=75.5 ms
[2023-05-13 17:03:26.013507] 46 bytes from 3.129.108.199: icmp_seq=29 ttl=48 time=60.1 ms
[2023-05-13 17:03:26.214282] 46 bytes from 3.129.108.199: icmp_seq=30 ttl=48 time=61.2 ms
[2023-05-13 17:03:26.414131] 46 bytes from 3.129.108.199: icmp_seq=31 ttl=48 time=60.4 ms
[2023-05-13 17:03:26.614298] 46 bytes from 3.129.108.199: icmp_seq=32 ttl=48 time=59.5 ms
[2023-05-13 17:03:26.816486] 46 bytes from 3.129.108.199: icmp_seq=33 ttl=48 time=60.6 ms
[2023-05-13 17:03:27.013380] 46 bytes from 3.129.108.199: icmp_seq=34 ttl=48 time=56.2 ms
[2023-05-13 17:03:27.214277] 46 bytes from 3.129.108.199: icmp_seq=35 ttl=48 time=57.3 ms
[2023-05-13 17:03:27.423213] 46 bytes from 3.129.108.199: icmp_seq=36 ttl=48 time=65.3 ms
[2023-05-13 17:03:27.624310] 46 bytes from 3.129.108.199: icmp_seq=37 ttl=48 time=65.4 ms
[2023-05-13 17:03:27.823200] 46 bytes from 3.129.108.199: icmp_seq=38 ttl=48 time=63.3 ms
[2023-05-13 17:03:28.024464] 46 bytes from 3.129.108.199: icmp_seq=39 ttl=48 time=63.6 ms
[2023-05-13 17:03:28.242019] 46 bytes from 3.129.108.199: icmp_seq=40 ttl=48 time=81.0 ms
[2023-05-13 17:03:28.423317] 46 bytes from 3.129.108.199: icmp_seq=41 ttl=48 time=61.6 ms
[2023-05-13 17:03:28.623261] 46 bytes from 3.129.108.199: icmp_seq=42 ttl=48 time=61.2 ms
[2023-05-13 17:03:28.823217] 46 bytes from 3.129.108.199: icmp_seq=43 ttl=48 time=60.3 ms
[2023-05-13 17:03:29.025243] 46 bytes from 3.129.108.199: icmp_seq=44 ttl=48 time=61.4 ms
[2023-05-13 17:03:29.223121] 46 bytes from 3.129.108.199: icmp_seq=45 ttl=48 time=59.2 ms
[2023-05-13 17:03:29.423256] 46 bytes from 3.129.108.199: icmp_seq=46 ttl=48 time=58.4 ms
[2023-05-13 17:03:29.628244] 46 bytes from 3.129.108.199: icmp_seq=47 ttl=48 time=62.3 ms
[2023-05-13 17:03:29.830238] 46 bytes from 3.129.108.199: icmp_seq=48 ttl=48 time=63.4 ms
[2023-05-13 17:03:30.035242] 46 bytes from 3.129.108.199: icmp_seq=49 ttl=48 time=67.4 ms
[2023-05-13 17:03:30.233166] 46 bytes from 3.129.108.199: icmp_seq=50 ttl=48 time=65.3 ms
[2023-05-13 17:03:30.434066] 46 bytes from 3.129.108.199: icmp_seq=51 ttl=48 time=65.2 ms
[2023-05-13 17:03:30.635503] 46 bytes from 3.129.108.199: icmp_seq=52 ttl=48 time=65.7 ms
[2023-05-13 17:03:30.832281] 46 bytes from 3.129.108.199: icmp_seq=53 ttl=48 time=62.2 ms
[2023-05-13 17:03:31.033166] 46 bytes from 3.129.108.199: icmp_seq=54 ttl=48 time=62.2 ms
[2023-05-13 17:03:31.235045] 46 bytes from 3.129.108.199: icmp_seq=55 ttl=48 time=64.5 ms
[2023-05-13 17:03:31.437359] 46 bytes from 3.129.108.199: icmp_seq=56 ttl=48 time=65.8 ms
[2023-05-13 17:03:31.644096] 46 bytes from 3.129.108.199: icmp_seq=57 ttl=48 time=71.4 ms
[2023-05-13 17:03:31.837004] 46 bytes from 3.129.108.199: icmp_seq=58 ttl=48 time=64.4 ms
[2023-05-13 17:03:32.037839] 46 bytes from 3.129.108.199: icmp_seq=59 ttl=48 time=64.2 ms
[2023-05-13 17:03:32.238386] 46 bytes from 3.129.108.199: icmp_seq=60 ttl=48 time=64.6 ms
[2023-05-13 17:03:32.433048] 46 bytes from 3.129.108.199: icmp_seq=61 ttl=48 time=59.5 ms
[2023-05-13 17:03:32.633087] 46 bytes from 3.129.108.199: icmp_seq=62 ttl=48 time=58.5 ms
[2023-05-13 17:03:32.834661] 46 bytes from 3.129.108.199: icmp_seq=63 ttl=48 time=57.7 ms
[2023-05-13 17:03:33.033200] 46 bytes from 3.129.108.199: icmp_seq=64 ttl=48 time=56.0 ms
[2023-05-13 17:03:33.241111] 46 bytes from 3.129.108.199: icmp_seq=65 ttl=48 time=64.5 ms
[2023-05-13 17:03:33.434900] 46 bytes from 3.129.108.199: icmp_seq=66 ttl=48 time=57.4 ms
[2023-05-13 17:03:33.648926] 46 bytes from 3.129.108.199: icmp_seq=67 ttl=48 time=70.6 ms
[2023-05-13 17:03:33.853149] 46 bytes from 3.129.108.199: icmp_seq=68 ttl=48 time=73.6 ms
[2023-05-13 17:03:34.048880] 46 bytes from 3.129.108.199: icmp_seq=69 ttl=48 time=68.5 ms
[2023-05-13 17:03:34.251073] 46 bytes from 3.129.108.199: icmp_seq=70 ttl=48 time=70.7 ms
[2023-05-13 17:03:34.452311] 46 bytes from 3.129.108.199: icmp_seq=71 ttl=48 time=71.6 ms
[2023-05-13 17:03:34.659134] 46 bytes from 3.129.108.199: icmp_seq=72 ttl=48 time=78.4 ms
[2023-05-13 17:03:34.860122] 46 bytes from 3.129.108.199: icmp_seq=73 ttl=48 time=78.5 ms
[2023-05-13 17:03:35.060147] 46 bytes from 3.129.108.199: icmp_seq=74 ttl=48 time=77.5 ms
[2023-05-13 17:03:35.254120] 46 bytes from 3.129.108.199: icmp_seq=75 ttl=48 time=71.5 ms
[2023-05-13 17:03:35.461233] 46 bytes from 3.129.108.199: icmp_seq=76 ttl=48 time=77.6 ms
[2023-05-13 17:03:35.666198] 46 bytes from 3.129.108.199: icmp_seq=77 ttl=48 time=81.4 ms
[2023-05-13 17:03:35.844217] 46 bytes from 3.129.108.199: icmp_seq=78 ttl=48 time=58.5 ms
[2023-05-13 17:03:36.061089] 46 bytes from 3.129.108.199: icmp_seq=79 ttl=48 time=74.4 ms
[2023-05-13 17:03:36.254045] 46 bytes from 3.129.108.199: icmp_seq=80 ttl=48 time=66.7 ms
[2023-05-13 17:03:36.453393] 46 bytes from 3.129.108.199: icmp_seq=81 ttl=48 time=64.6 ms
[2023-05-13 17:03:36.653200] 46 bytes from 3.129.108.199: icmp_seq=82 ttl=48 time=64.1 ms
[2023-05-13 17:03:36.852315] 46 bytes from 3.129.108.199: icmp_seq=83 ttl=48 time=62.4 ms
[2023-05-13 17:03:37.065610] 46 bytes from 3.129.108.199: icmp_seq=84 ttl=48 time=74.4 ms
[2023-05-13 17:03:37.254353] 46 bytes from 3.129.108.199: icmp_seq=85 ttl=48 time=63.1 ms
[2023-05-13 17:03:37.470229] 46 bytes from 3.129.108.199: icmp_seq=86 ttl=48 time=78.2 ms
[2023-05-13 17:03:37.653495] 46 bytes from 3.129.108.199: icmp_seq=87 ttl=48 time=60.4 ms
[2023-05-13 17:03:37.870708] 46 bytes from 3.129.108.199: icmp_seq=88 ttl=48 time=77.5 ms
[2023-05-13 17:03:38.062992] 46 bytes from 3.129.108.199: icmp_seq=89 ttl=48 time=68.7 ms
[2023-05-13 17:03:38.253007] 46 bytes from 3.129.108.199: icmp_seq=90 ttl=48 time=59.5 ms
[2023-05-13 17:03:38.457172] 46 bytes from 3.129.108.199: icmp_seq=91 ttl=48 time=62.5 ms
[2023-05-13 17:03:38.664092] 46 bytes from 3.129.108.199: icmp_seq=92 ttl=48 time=68.4 ms
[2023-05-13 17:03:38.864193] 46 bytes from 3.129.108.199: icmp_seq=93 ttl=48 time=67.6 ms
[2023-05-13 17:03:39.063169] 46 bytes from 3.129.108.199: icmp_seq=94 ttl=48 time=65.4 ms
[2023-05-13 17:03:39.271180] 46 bytes from 3.129.108.199: icmp_seq=95 ttl=48 time=73.4 ms
[2023-05-13 17:03:39.473164] 46 bytes from 3.129.108.199: icmp_seq=96 ttl=48 time=74.4 ms
[2023-05-13 17:03:39.663096] 46 bytes from 3.129.108.199: icmp_seq=97 ttl=48 time=63.4 ms
[2023-05-13 17:03:39.863206] 46 bytes from 3.129.108.199: icmp_seq=98 ttl=48 time=62.5 ms
[2023-05-13 17:03:40.064184] 46 bytes from 3.129.108.199: icmp_seq=99 ttl=48 time=62.4 ms
[2023-05-13 17:03:40.263123] 46 bytes from 3.129.108.199: icmp_seq=100 ttl=48 time=60.3 ms
[2023-05-13 17:03:40.465126] 46 bytes from 3.129.108.199: icmp_seq=101 ttl=48 time=61.4 ms
[2023-05-13 17:03:40.664138] 46 bytes from 3.129.108.199: icmp_seq=102 ttl=48 time=59.4 ms
[2023-05-13 17:03:40.863175] 46 bytes from 3.129.108.199: icmp_seq=103 ttl=48 time=57.4 ms
[2023-05-13 17:03:41.063184] 46 bytes from 3.129.108.199: icmp_seq=104 ttl=48 time=56.4 ms
[2023-05-13 17:03:41.273162] 46 bytes from 3.129.108.199: icmp_seq=105 ttl=48 time=65.3 ms
[2023-05-13 17:03:41.492217] 46 bytes from 3.129.108.199: icmp_seq=106 ttl=48 time=83.3 ms
[2023-05-13 17:03:41.692136] 46 bytes from 3.129.108.199: icmp_seq=107 ttl=48 time=82.2 ms
[2023-05-13 17:03:41.877590] 46 bytes from 3.129.108.199: icmp_seq=108 ttl=48 time=66.7 ms
[2023-05-13 17:03:42.082019] 46 bytes from 3.129.108.199: icmp_seq=109 ttl=48 time=70.8 ms
[2023-05-13 17:03:42.280149] 46 bytes from 3.129.108.199: icmp_seq=110 ttl=48 time=68.6 ms
[2023-05-13 17:03:42.482247] 46 bytes from 3.129.108.199: icmp_seq=111 ttl=48 time=69.5 ms
[2023-05-13 17:03:42.667509] 46 bytes from 3.129.108.199: icmp_seq=112 ttl=48 time=53.6 ms
[2023-05-13 17:03:42.873286] 46 bytes from 3.129.108.199: icmp_seq=113 ttl=48 time=59.2 ms
[2023-05-13 17:03:43.081208] 46 bytes from 3.129.108.199: icmp_seq=114 ttl=48 time=66.4 ms
[2023-05-13 17:03:43.282071] 46 bytes from 3.129.108.199: icmp_seq=115 ttl=48 time=66.3 ms
[2023-05-13 17:03:43.494012] 46 bytes from 3.129.108.199: icmp_seq=116 ttl=48 time=77.3 ms
[2023-05-13 17:03:43.693227] 46 bytes from 3.129.108.199: icmp_seq=117 ttl=48 time=75.7 ms
[2023-05-13 17:03:43.893224] 46 bytes from 3.129.108.199: icmp_seq=118 ttl=48 time=75.4 ms
[2023-05-13 17:03:44.093130] 46 bytes from 3.129.108.199: icmp_seq=119 ttl=48 time=74.3 ms
[2023-05-13 17:03:44.294126] 46 bytes from 3.129.108.199: icmp_seq=120 ttl=48 time=74.4 ms
[2023-05-13 17:03:44.483205] 46 bytes from 3.129.108.199: icmp_seq=121 ttl=48 time=62.4 ms
[2023-05-13 17:03:44.694107] 46 bytes from 3.129.108.199: icmp_seq=122 ttl=48 time=72.3 ms
[2023-05-13 17:03:44.884289] 46 bytes from 3.129.108.199: icmp_seq=123 ttl=48 time=61.5 ms
[2023-05-13 17:03:45.093343] 46 bytes from 3.129.108.199: icmp_seq=124 ttl=48 time=69.4 ms
[2023-05-13 17:03:45.298084] 46 bytes from 3.129.108.199: icmp_seq=125 ttl=48 time=73.2 ms
[2023-05-13 17:03:45.493148] 46 bytes from 3.129.108.199: icmp_seq=126 ttl=48 time=67.6 ms
[2023-05-13 17:03:45.684205] 46 bytes from 3.129.108.199: icmp_seq=127 ttl=48 time=57.4 ms
[2023-05-13 17:03:45.911095] 46 bytes from 3.129.108.199: icmp_seq=128 ttl=48 time=83.5 ms
[2023-05-13 17:03:46.093147] 46 bytes from 3.129.108.199: icmp_seq=129 ttl=48 time=64.5 ms
[2023-05-13 17:03:46.293120] 46 bytes from 3.129.108.199: icmp_seq=130 ttl=48 time=63.4 ms
[2023-05-13 17:03:46.496187] 46 bytes from 3.129.108.199: icmp_seq=131 ttl=48 time=65.5 ms
[2023-05-13 17:03:46.717398] 46 bytes from 3.129.108.199: icmp_seq=132 ttl=48 time=85.5 ms
[2023-05-13 17:03:46.893439] 46 bytes from 3.129.108.199: icmp_seq=133 ttl=48 time=61.3 ms
[2023-05-13 17:03:47.093667] 46 bytes from 3.129.108.199: icmp_seq=134 ttl=48 time=60.5 ms
[2023-05-13 17:03:47.294260] 46 bytes from 3.129.108.199: icmp_seq=135 ttl=48 time=60.0 ms
[2023-05-13 17:03:47.493185] 46 bytes from 3.129.108.199: icmp_seq=136 ttl=48 time=58.4 ms
[2023-05-13 17:03:47.694192] 46 bytes from 3.129.108.199: icmp_seq=137 ttl=48 time=58.3 ms
[2023-05-13 17:03:47.893237] 46 bytes from 3.129.108.199: icmp_seq=138 ttl=48 time=56.4 ms
[2023-05-13 17:03:48.103182] 46 bytes from 3.129.108.199: icmp_seq=139 ttl=48 time=65.2 ms
[2023-05-13 17:03:48.303101] 46 bytes from 3.129.108.199: icmp_seq=140 ttl=48 time=64.2 ms
[2023-05-13 17:03:48.511156] 46 bytes from 3.129.108.199: icmp_seq=141 ttl=48 time=71.3 ms
[2023-05-13 17:03:48.726167] 46 bytes from 3.129.108.199: icmp_seq=142 ttl=48 time=85.4 ms
[2023-05-13 17:03:48.905119] 46 bytes from 3.129.108.199: icmp_seq=143 ttl=48 time=63.3 ms
[2023-05-13 17:03:49.104188] 46 bytes from 3.129.108.199: icmp_seq=144 ttl=48 time=61.4 ms
[2023-05-13 17:03:49.302156] 46 bytes from 3.129.108.199: icmp_seq=145 ttl=48 time=58.3 ms
[2023-05-13 17:03:49.514301] 46 bytes from 3.129.108.199: icmp_seq=146 ttl=48 time=69.4 ms
[2023-05-13 17:03:49.704185] 46 bytes from 3.129.108.199: icmp_seq=147 ttl=48 time=58.2 ms
[2023-05-13 17:03:49.905161] 46 bytes from 3.129.108.199: icmp_seq=148 ttl=48 time=58.3 ms
[2023-05-13 17:03:50.114221] 46 bytes from 3.129.108.199: icmp_seq=149 ttl=48 time=66.4 ms
[2023-05-13 17:03:50.314086] 46 bytes from 3.129.108.199: icmp_seq=150 ttl=48 time=65.3 ms
[2023-05-13 17:03:50.335366] 
[2023-05-13 17:03:50.335534] --- 3.129.108.199 ping statistics ---
[2023-05-13 17:03:50.335633] 150 packets transmitted, 150 received, 0% packet loss, time 29913ms
[2023-05-13 17:03:50.335722] rtt min/avg/max/mdev = 53.640/65.781/85.567/7.007 ms
End time: 1684011830358
