Start time: 1691261226871
[2023-08-05 14:47:07.004129] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-05 14:47:07.004721] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=53 time=70.6 ms
[2023-08-05 14:47:07.173499] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=53 time=39.7 ms
[2023-08-05 14:47:07.371516] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=53 time=37.2 ms
[2023-08-05 14:47:07.589328] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=53 time=54.2 ms
[2023-08-05 14:47:07.782207] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=53 time=46.4 ms
[2023-08-05 14:47:07.976575] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=53 time=39.6 ms
[2023-08-05 14:47:08.173364] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=53 time=36.2 ms
[2023-08-05 14:47:08.373503] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=53 time=35.5 ms
[2023-08-05 14:47:08.574391] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=53 time=35.3 ms
[2023-08-05 14:47:08.791426] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=53 time=51.4 ms
[2023-08-05 14:47:08.990590] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=53 time=49.5 ms
[2023-08-05 14:47:09.191455] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=53 time=49.3 ms
[2023-08-05 14:47:09.373259] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=53 time=30.2 ms
[2023-08-05 14:47:09.581484] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=53 time=37.6 ms
[2023-08-05 14:47:09.791466] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=53 time=46.3 ms
[2023-08-05 14:47:09.985306] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=53 time=39.1 ms
[2023-08-05 14:47:10.189304] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=53 time=42.3 ms
[2023-08-05 14:47:10.399422] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=53 time=51.5 ms
[2023-08-05 14:47:10.589289] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=53 time=40.4 ms
[2023-08-05 14:47:10.783374] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=53 time=33.6 ms
[2023-08-05 14:47:11.007980] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=53 time=56.9 ms
[2023-08-05 14:47:11.196413] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=53 time=45.9 ms
[2023-08-05 14:47:11.403624] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=53 time=52.4 ms
[2023-08-05 14:47:11.619248] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=53 time=67.1 ms
[2023-08-05 14:47:11.797336] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=53 time=44.5 ms
[2023-08-05 14:47:11.999252] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=53 time=45.2 ms
[2023-08-05 14:47:12.189827] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=53 time=34.6 ms
[2023-08-05 14:47:12.384260] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=53 time=28.9 ms
[2023-08-05 14:47:12.591316] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=53 time=35.3 ms
[2023-08-05 14:47:12.793397] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=53 time=36.5 ms
[2023-08-05 14:47:13.004536] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=53 time=46.5 ms
[2023-08-05 14:47:13.196084] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=53 time=38.0 ms
[2023-08-05 14:47:13.412331] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=53 time=53.5 ms
[2023-08-05 14:47:13.614340] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=53 time=54.4 ms
[2023-08-05 14:47:13.812362] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=53 time=51.3 ms
[2023-08-05 14:47:14.011237] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=53 time=49.3 ms
[2023-08-05 14:47:14.204411] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=53 time=42.6 ms
[2023-08-05 14:47:14.410979] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=53 time=48.0 ms
[2023-08-05 14:47:14.612261] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=53 time=48.7 ms
[2023-08-05 14:47:14.794489] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=53 time=29.6 ms
[2023-08-05 14:47:15.003346] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=53 time=37.2 ms
[2023-08-05 14:47:15.194331] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=53 time=28.4 ms
[2023-08-05 14:47:15.412516] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=53 time=45.4 ms
[2023-08-05 14:47:15.611248] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=53 time=43.1 ms
[2023-08-05 14:47:15.804461] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=53 time=35.5 ms
[2023-08-05 14:47:16.012358] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=53 time=42.2 ms
[2023-08-05 14:47:16.209602] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=53 time=39.6 ms
[2023-08-05 14:47:16.412081] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=53 time=40.9 ms
[2023-08-05 14:47:16.603272] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=53 time=31.5 ms
[2023-08-05 14:47:16.811365] 46 bytes from 54.197.223.49: icmp_seq=50 ttl=53 time=38.3 ms
[2023-08-05 14:47:17.012513] 46 bytes from 54.197.223.49: icmp_seq=51 ttl=53 time=38.4 ms
[2023-08-05 14:47:17.309584] 46 bytes from 54.197.223.49: icmp_seq=52 ttl=53 time=135 ms
[2023-08-05 14:47:17.560321] 46 bytes from 54.197.223.49: icmp_seq=53 ttl=53 time=185 ms
[2023-08-05 14:47:17.627117] 46 bytes from 54.197.223.49: icmp_seq=54 ttl=53 time=51.4 ms
[2023-08-05 14:47:17.807357] 46 bytes from 54.197.223.49: icmp_seq=55 ttl=53 time=30.4 ms
[2023-08-05 14:47:18.011303] 46 bytes from 54.197.223.49: icmp_seq=56 ttl=53 time=33.3 ms
[2023-08-05 14:47:18.215321] 46 bytes from 54.197.223.49: icmp_seq=57 ttl=53 time=37.4 ms
[2023-08-05 14:47:18.411096] 46 bytes from 54.197.223.49: icmp_seq=58 ttl=53 time=32.3 ms
[2023-08-05 14:47:18.607462] 46 bytes from 54.197.223.49: icmp_seq=59 ttl=53 time=27.7 ms
[2023-08-05 14:47:18.820256] 46 bytes from 54.197.223.49: icmp_seq=60 ttl=53 time=40.2 ms
[2023-08-05 14:47:19.033753] 46 bytes from 54.197.223.49: icmp_seq=61 ttl=53 time=52.7 ms
[2023-08-05 14:47:19.219214] 46 bytes from 54.197.223.49: icmp_seq=62 ttl=53 time=39.0 ms
[2023-08-05 14:47:19.433269] 46 bytes from 54.197.223.49: icmp_seq=63 ttl=53 time=52.4 ms
[2023-08-05 14:47:19.617236] 46 bytes from 54.197.223.49: icmp_seq=64 ttl=53 time=35.4 ms
[2023-08-05 14:47:19.818341] 46 bytes from 54.197.223.49: icmp_seq=65 ttl=53 time=35.4 ms
[2023-08-05 14:47:20.059440] 46 bytes from 54.197.223.49: icmp_seq=66 ttl=53 time=75.4 ms
[2023-08-05 14:47:20.219326] 46 bytes from 54.197.223.49: icmp_seq=67 ttl=53 time=35.3 ms
