Start time: 1691435617818
[2023-08-07 15:13:37.933357] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2023-08-07 15:13:37.933816] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=52 time=58.2 ms
[2023-08-07 15:13:38.138122] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=52 time=64.3 ms
[2023-08-07 15:13:38.368258] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=52 time=93.2 ms
[2023-08-07 15:13:38.565085] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=52 time=89.1 ms
[2023-08-07 15:13:38.749412] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=52 time=72.4 ms
[2023-08-07 15:13:38.949345] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=52 time=72.1 ms
[2023-08-07 15:13:39.137294] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=52 time=59.2 ms
[2023-08-07 15:13:39.333481] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=52 time=54.3 ms
[2023-08-07 15:13:39.536354] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=52 time=56.1 ms
[2023-08-07 15:13:39.738326] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=52 time=57.1 ms
[2023-08-07 15:13:39.945216] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=52 time=63.1 ms
[2023-08-07 15:13:40.139962] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=52 time=57.3 ms
[2023-08-07 15:13:40.350047] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=52 time=66.2 ms
[2023-08-07 15:13:40.550907] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=52 time=66.2 ms
[2023-08-07 15:13:40.740198] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=52 time=54.7 ms
[2023-08-07 15:13:40.941151] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=52 time=55.3 ms
[2023-08-07 15:13:41.134032] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=52 time=47.2 ms
[2023-08-07 15:13:41.336139] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=52 time=48.3 ms
[2023-08-07 15:13:41.533909] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=52 time=45.2 ms
[2023-08-07 15:13:41.743188] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=52 time=53.4 ms
[2023-08-07 15:13:41.947119] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=52 time=56.1 ms
[2023-08-07 15:13:42.148124] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=52 time=56.4 ms
[2023-08-07 15:13:42.352222] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=52 time=59.3 ms
[2023-08-07 15:13:42.564895] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=52 time=71.1 ms
[2023-08-07 15:13:42.750991] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=52 time=56.5 ms
[2023-08-07 15:13:42.949048] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=52 time=53.5 ms
[2023-08-07 15:13:43.153919] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=52 time=57.3 ms
[2023-08-07 15:13:43.344117] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=52 time=46.4 ms
[2023-08-07 15:13:43.538073] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=52 time=39.2 ms
[2023-08-07 15:13:43.754166] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=52 time=54.3 ms
[2023-08-07 15:13:43.976138] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=52 time=75.2 ms
[2023-08-07 15:13:44.173807] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=52 time=72.1 ms
[2023-08-07 15:13:44.366030] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=52 time=63.5 ms
[2023-08-07 15:13:44.563055] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=52 time=59.3 ms
[2023-08-07 15:13:44.760878] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=52 time=56.2 ms
[2023-08-07 15:13:44.960005] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=52 time=54.4 ms
[2023-08-07 15:13:45.158943] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=52 time=52.3 ms
[2023-08-07 15:13:45.373033] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=52 time=65.2 ms
[2023-08-07 15:13:45.549951] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=52 time=41.4 ms
